property_id;reference;status;type;localisation;prix;prix_type;surface_m2;agence;telephone;description;url;image_url;date_scraping
111091;727354-2;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;220;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un appartement S+3 avec une chambre de service aux Jardins de Carthage. Typologie : S+3 Superficie : 220 m² Il se compose...;https://century21.tn/property/a-louer-appartement-s3-jardins-de-carthage-8/;https://logis.fra1.digitaloceanspaces.com/4/Properties/122224/conversions/WIEFwdil1lELZ1Yy-thumb.jpg?c=1;14/02/2026 15:46
114103;304-4;DIRECT PROMOTEUR;Appartement;AOUINA;;Prix sur demande;83;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la vente un appartement S+2 neuf promoteurs, situé à l’Aouina cité les palmeraies. Typologie : S+2 Superficie : 83 m² Il se compose de...;https://century21.tn/property/a-vendre-appartement-s2-aouina/;https://logis.fra1.digitaloceanspaces.com/4/Properties/91044/conversions/0lpspRwyVU2OEEiO-thumb.jpg?c=1;14/02/2026 15:46
90434;502170-3;DIRECT PROMOTEUR;Appartement;AOUINA;;Prix sur demande;56;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la vente un appartement S+1 neuf promoteur situé à l’Aouina. Typologie : S+1 Superficie: 57 m² Il se compose de : – Un Salon...;https://century21.tn/property/a-vendre-appartement-s1-neuf-promoteur-a-cite-les-palmeraies/;https://logis.fra1.digitaloceanspaces.com/4/Properties/91028/conversions/V8Gwfb9krZHcHhrb-thumb.jpg?c=1;14/02/2026 15:46
108050;805354;LOCATION MEUBLÉ;Appartement;HAMMAMET SUD;;Prix sur demande;95;CENTURY 21 Challenge;21626577000;L’agence Century 21 Challenge vous propose à la location annuelle un appartement S+2 meublé, situé à Hammamet Sud et proche de la plage. Ce bien se compose de : Un salon, Une...;https://century21.tn/property/a-louer-appartement-s2-meuble-hammamet-sud-2/;https://logis.fra1.digitaloceanspaces.com/10/Properties/135105/conversions/0NseG2sRJJO7YjLY-thumb.jpg?c=1;14/02/2026 15:46
114086;820318-3;LOCATION MEUBLÉ;Villa;MARINA DE GAMMARTH;;Prix sur demande;500;CENTURY 21 Infinity;+216 25 794 794;Century 21 INFINITY vous propose pour la location une villa richement meublé, bâtie sur deux niveaux à Gammarth Supérieur. Elle se compose de : – Salon, Séjour qui donne sur le jardin...;https://century21.tn/property/a-louer-villa-s5-meuble-marina-de-gammarth-2/;https://logis.fra1.digitaloceanspaces.com/7/Properties/75953/conversions/9ykcXSEJhklC5Ny5-thumb.jpg?c=1;14/02/2026 15:46
107243;567202;DIRECT PROMOTEUR;Appartement;AIN ZAGHOUAN NORD;;Prix sur demande;63;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la vente un appartement S+1 *Emplacement: Ain Zaghouen nord *Typologie: S+1 *Superficie: 63 m² *État: vide Il est composé de: -Un salon, une salle...;https://century21.tn/property/a-vendre-appartement-direct-promoteur-s1-ain-zaghouan-nord/;https://logis.fra1.digitaloceanspaces.com/7/Properties/143157/conversions/9TIwRTiYXu0hJFzW-thumb.jpg?c=1;14/02/2026 15:46
114049;137748;LOCATION;Étage de Villa;DAR CHAABANE PLAGE;;Prix sur demande;250;CENTURY 21 Challenge;21626577000;L’agence Century 21 Challenge vous propose à la location annuelle un étage de villa S+4 au Lido, Dar Chaabane plage. – Un salon. – Quatre chambres. – Une cuisine. – Deux points...;https://century21.tn/property/a-louer-appartement-s4-a-dar-chaabane-plage/;https://logis.fra1.digitaloceanspaces.com/10/Properties/111070/conversions/y5BkdYR2KnkZRbbP-thumb.jpg?c=1;14/02/2026 15:46
114021;825280-3;VENTE;Appartement;AOUINA;;Prix sur demande;64;CENTURY 21 Prestige;+216 2009 2000;Century 21 Prestige met à la vente un appartement de 64m² haut standing en S+1 à la Nouvelle Soukra -Un salon -Une cuisine équipée à l’américaine -Une Chambres à coucher avec dressing...;https://century21.tn/property/a-vendre-appartement-s1-aouina/;https://logis.fra1.digitaloceanspaces.com/8/Properties/100847/conversions/osbtcAV0RglASjYF-thumb.jpg?c=1;14/02/2026 15:46
112800;820280-4;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;75;CENTURY 21 Invest;+216 50 950 000;L’agence Immobilière Century 21 Invest vous propose pour La location un appartement S+1 aux Jardins de Carthage. Typologie : S+1 Superficie : 75m² Il se compose de : – Un salon lumineux...;https://century21.tn/property/a-louer-appartement-s1-jardins-de-carthage-14/;https://logis.fra1.digitaloceanspaces.com/4/Properties/78801/conversions/LVHhlZO6P9c61DP7-thumb.jpg?c=1;14/02/2026 15:46
110493;436602-2;LOCATION;Villa;CITÉ LES PINS;;Prix sur demande;350;CENTURY 21 Invest;+216 50 950 000;Agence immobilière Century 21 Invest vous propose pour la location un Loft S+4 à Cité les Pins, La Marsa. Typologie : S+4 Superficie : 350 m² Il se compose de : – Salon spacieux/...;https://century21.tn/property/a-louer-villa-s4-cite-les-pins-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/92585/conversions/CjkUPAbulLpGj54N-thumb.jpg?c=1;14/02/2026 15:46
114003;589790;LOCATION;Appartement;MARSA SAFSAF;;Prix sur demande;124;CENTURY 21 Excellence;+216 26 44 74 74;L’agence immobilière CENTURY 21 Excellence vous propose à la location un appartement S+2 vide, jamais habité, situé à La Marsa Plage. Il se compose de : – Un salon lumineux ouvrant sur...;https://century21.tn/property/a-louer-appartement-s2-a-la-marsa-2/;https://logis.fra1.digitaloceanspaces.com/14/Properties/117269/conversions/BrDVyjWJvL6btPjk-thumb.jpg?c=1;14/02/2026 15:46
113994;107609;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;300;CENTURY 21 Excellence;+216 26 44 74 74;L’agence CENTURY 21 Excellence La Marsa vous propose à la location une Villa S+4, vide, jamais habitée, située au Lac 2. Elle se compose comme suit : * Rez-de-chaussée : – Un...;https://century21.tn/property/a-louer-villa-jamais-habitee-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/14/Properties/143058/conversions/53l6P8IeqS41Zbvu-thumb.jpg?c=1;14/02/2026 15:46
113985;655014;LOCATION;Appartement;MREZGA;;Prix sur demande;180;CENTURY 21 Challenge;21626577000;L’agence immobilière Century 21 Challenge vous propose à la location annuelle un appartement S+2 non meublé, situé dans une résidence gardée et sécurisée à Mrezga, Nabeul. L’appartement se compose de : Un...;https://century21.tn/property/a-louer-s2-vide-a-mrezga/;https://logis.fra1.digitaloceanspaces.com/10/Properties/141114/conversions/oQ9WDQoVAfkxkDFa-thumb.jpg?c=1;14/02/2026 15:46
113973;449753;VENTE;Appartement;CITÉ EL WAFA AFH 2;;Prix sur demande;178;CENTURY 21 Challenge;21626577000;L’agence immobilière Century 21 Challenge vous propose à la vente un appartement S+3 idéalement situé dans une résidence calme à la Cité El Wafa – AFH2, Nabeul. Ce bien lumineux et bien...;https://century21.tn/property/a-vendre-s3-haut-standing-avec-vue-sur-mer-a-cite-el-wafa-afh2/;https://logis.fra1.digitaloceanspaces.com/10/Properties/143043/conversions/skDhpjY3Y7buZtND-thumb.jpg?c=1;14/02/2026 15:46
113955;30579;LOCATION;Bureau;JARDINS DE CARTHAGE;;Prix sur demande;90;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière CENTURY 21 INVEST vous propose pour la location un Bureau H+1 dans une immeuble uniquement bureautique aux Jardins de Carthage. Superficie :90 m² Il se compose de : – Un...;https://century21.tn/property/a-louer-bureau-h1-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/98248/conversions/f85CJ9Uo9Cnnk3bK-thumb.jpg?c=1;14/02/2026 15:46
113948;270716;LOCATION;Bureau;JARDINS DE CARTHAGE;;Prix sur demande;90;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière CENTURY 21 INVEST vous propose pour la location un Bureau H+1 aux Jardins de Carthage. Superficie : 100 m² – Il se compose de : – Un accueil – Une...;https://century21.tn/property/a-louer-bureau-h1-jardins-de-carthage-3/;https://logis.fra1.digitaloceanspaces.com/4/Properties/112828/conversions/YLlkq3L9AQICFK62-thumb.jpg?c=1;14/02/2026 15:46
113922;342906;LOCATION;Villa;LA SOUKRA;;Prix sur demande;180;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la location une Villa S+4 à La Soukra *Emplacement: La Soukra *Typologie: S+4 *Superficie: 700 m² *État: vide Il est composé de: -Un salon,...;https://century21.tn/property/a-louer-villa-s4-avec-piscine-la-soukra/;https://logis.fra1.digitaloceanspaces.com/7/Properties/142168/conversions/czch6JgrYxXi3gq9-thumb.jpg?c=1;14/02/2026 15:46
109069;139184-2;LOCATION;Villa;EL MENZAH 9;;Prix sur demande;650;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine propose à la location une villa de 550 m², bâtie sur un terrain de 650 m², idéale pour usage commercial ou habitation. Emplacement : Menzah 9 Type...;https://century21.tn/property/a-louer-villa-s9-el-menzah-9/;https://logis.fra1.digitaloceanspaces.com/11/Properties/132593/conversions/9u1nQfbnxSnJoTjY-thumb.jpg?c=1;14/02/2026 15:46
111272;260195-2;LOCATION MEUBLÉ;Appartement;AIN ZAGHOUAN NORD;;Prix sur demande;156;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la location un appartement S+2 à Ain zaghouan nord *Emplacement : Ain zaghouan nord *Typologie : S+2 *Superficie: 156 m² *État: meublé Il est...;https://century21.tn/property/a-louer-appartement-s2-meuble-ain-zaghouan-nord/;https://logis.fra1.digitaloceanspaces.com/7/Properties/139769/conversions/1mCTCkJq8LGBdL3D-thumb.jpg?c=1;14/02/2026 15:46
104529;944993;LOCATION MEUBLÉ;Villa;CEBALET BEN AMMAR;;Prix sur demande;281;CENTURY 21 Karaouli;+216 54 707 471;L’agence immobilière Century 21 Karaouli vous propose à la location une villa meublée avec piscine à Sabelet Ben Ammar. se compose de : – Un grand salon ouvert sur la piscine –...;https://century21.tn/property/a-louer-villa-s3-meuble-cebalet-ben-ammar/;https://logis.fra1.digitaloceanspaces.com/15/Properties/129307/conversions/vlQgKiOithXqUzbQ-thumb.jpg?c=1;14/02/2026 15:46
113901;316263;VENTE;Appartement;LES BERGES DU LAC 2;;Prix sur demande;185;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la vente un magnifique appartement S+3 offrant une vue panoramique sur le lac, situé aux Berges du Lac 2. Typologie : S+3 Superficie :...;https://century21.tn/property/a-vendre-appartement-s3-avec-une-vue-panoramique-sur-le-lac-aux-berges-du-lac-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/128477/conversions/rxBrYIl5v8hgcOKB-thumb.jpg?c=1;14/02/2026 15:47
113886;303052;LOCATION;Appartement;EL MENZAH 9;;Prix sur demande;60;CENTURY 21 Karaouli;+216 54 707 471;L’agence immobilière Century 21 Karaouli vous propose à la location un appartement S+1 situé à El Menzah 9. Ce bien se compose de : – Un salon lumineux avec balcon – Une...;https://century21.tn/property/a-louer-appartement-s1-el-menzah-9/;https://logis.fra1.digitaloceanspaces.com/15/Properties/142927/conversions/F7Wqo6mmsvqXXCSI-thumb.jpg?c=1;14/02/2026 15:47
113872;650209;LOCATION MEUBLÉ;Appartement;CITE ENNASR 2;;Prix sur demande;180;CENTURY 21 Karaouli;+216 54 707 471;L’agence immobilière Century 21 Karaouli vous propose à la location un appartement S+2 meublé, situé à Ennasr 2. * Superficie : 180 m² * Résidence équipée de double ascenseur Composition du bien...;https://century21.tn/property/a-louer-appartement-s2-meuble-cite-ennasr-2/;https://logis.fra1.digitaloceanspaces.com/15/Properties/142910/conversions/XV7ViCtaxILLqLcS-thumb.jpg?c=1;14/02/2026 15:47
113717;506163;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;292;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la Vente un triplex S+3 aux Jardins de Carthage . Typologie : S+4 Superficie: 292 m² Jardin: 86 m² Il se compose de :...;https://century21.tn/property/a-vendre-appartement-s3-jardins-de-carthage-14/;https://logis.fra1.digitaloceanspaces.com/4/Properties/142769/conversions/PGcCISp6pMB695Sy-thumb.jpg?c=1;14/02/2026 15:47
112888;509484;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;130;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un appartement S+2 aux jardins de Carthage Typologie : S+2 Superficie : 130 m² Il se compose de : – Un Salon...;https://century21.tn/property/a-louer-appartement-s2-jardins-de-carthage-9/;https://logis.fra1.digitaloceanspaces.com/4/Properties/141737/conversions/eo6cpsJZp0nHnR8g-thumb.jpg?c=1;14/02/2026 15:47
113833;485645;VENTE;Appartement;NABEUL CENTRE;;Prix sur demande;51;CENTURY 21 Challenge;21626577000;L’agence immobilière Century 21 Challenge vous propose pour la vente un appartement en S+1 situé au 1er étage d’une résidence à proximité des écoles et des lycées à Nabeul centre. La superficie...;https://century21.tn/property/a-vendre-appartement-s1-nabeul-centre/;https://logis.fra1.digitaloceanspaces.com/10/Properties/142884/vzukgZPmuOihvW3X.jpeg?c=1;14/02/2026 15:47
113852;631560;LOCATION;Villa;CARTHAGE;;Prix sur demande;300;CENTURY 21 Excellence;+216 26 44 74 74;L’agence immobilière Century 21 Excellence la Marsa vous propose à la location une Villa individuelle en S+4 avec jardin, située à Carthage Dermech. Elle se compose comme suit : *Rez-de-chaussée : -Un...;https://century21.tn/property/a-louer-villa-s4-avec-jardin-a-carthage-dermech/;https://logis.fra1.digitaloceanspaces.com/14/Properties/142817/conversions/gXyL4C3wk6IK4BOT-thumb.jpg?c=1;14/02/2026 15:47
113836;692426;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;300;CENTURY 21 Barros;+216 26 055 000;CENTURY 21 BARROS Barros LAC 2 vous propose pour la location une villa jamais habitée au lac 2 -Suite parentale -Trois chambres à coucher -Un salon -Une cuisines équipée -Une salle d’eau...;https://century21.tn/property/a-louer-appartement-s4-les-berges-du-lac-2-4/;https://logis.fra1.digitaloceanspaces.com/6/Properties/128771/conversions/hP9YDmz0MJpcSgnQ-thumb.jpg?c=1;14/02/2026 15:47
113822;497864;LOCATION;Local Commercial;CITE ENNASR 1;;Prix sur demande;63;CENTURY 21 Karaouli;+216 54 707 471;L’agence CENTURY 21 Karaouli vous propose à la location un local commercial situé à Ennasr 1 Caractéristiques du bien : Superficie : 63 m² Le local se compose de : – Un...;https://century21.tn/property/a-louer-local-commercial-cite-ennasr-1/;https://logis.fra1.digitaloceanspaces.com/15/Properties/142838/conversions/XL2WucXNSJdW0QO4-thumb.jpg?c=1;14/02/2026 15:47
113568;982607;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;720;CENTURY 21 Horizon;+216 99483349;🏡 À louer | Villa S+5 située au Lac 2 L’agence immobilière Century 21 Horizon vous propose à la location une superbe villa S+5 au Lac 2, avec piscine, jardin et parking...;https://century21.tn/property/a-louer-villa-s5-les-berges-du-lac-2-3/;https://logis.fra1.digitaloceanspaces.com/13/Properties/142516/conversions/gPoUpQIvIucwFMdH-thumb.jpg?c=1;14/02/2026 15:47
113764;71270;VENTE;Appartement;EL MENZAH 9;;Prix sur demande;113;CENTURY 21 Horizon;+216 99483349;L’agence immobilière Century 21 Horizon vous propose à la vente un appartement S+3 Totalement rénové, à Menzah 9B au 4ème étage sans ascenseur et d’une superficie de 113 m², composé de :...;https://century21.tn/property/a-vendre-appartement-s3-el-menzah-9/;https://logis.fra1.digitaloceanspaces.com/13/Properties/142798/conversions/v1SfL17jfeWMxqfx-thumb.jpg?c=1;14/02/2026 15:47
113801;63263;VENTE;Villa;LA SOUKRA;;Prix sur demande;350;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière CENTURY 21 INFINITY vous propose à la vente une magnifique villa avec jardin et piscine à la SOUKRA. Superficie terrain : 615 m2 Superficie bâtie : 340 m2 Située dans...;https://century21.tn/property/a-vendre-villa-s4-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/7/Properties/91858/conversions/BQceu6qJVa7EyPlR-thumb.jpg?c=1;14/02/2026 15:47
113739;224996;LOCATION MEUBLÉ;Appartement;CITÉ EL WAFA AFH 2;;Prix sur demande;85;CENTURY 21 Challenge;21626577000;L’agence immobilière Century 21 Challenge vous propose à la location annuelle un appartement S+1, situé dans une résidence sécurisée avec piscine à AFH2 – Mrezga. Il se compose de : Un salon...;https://century21.tn/property/a-louer-appartement-s1-meuble-cite-el-wafa-afh-2-5/;https://logis.fra1.digitaloceanspaces.com/10/Properties/142784/conversions/V2b6PaZHyvCuw9Mn-thumb.jpg?c=1;14/02/2026 15:48
113755;744405-3;VENTE;Duplex;CITÉ EL KHALIL;;Prix sur demande;320;CENTURY 21 Prestige;+216 2009 2000;*Century 21 Prestige met en Vente une villa jumelée S+3 jamais habité de 420m² à la Marsa route Gammarth Il se compose comme suit : *A L’étage: -Une suite parentale -Deux suites...;https://century21.tn/property/a-vendre-duplex-s3-cite-el-khalil/;https://logis.fra1.digitaloceanspaces.com/8/Properties/58515/conversions/p2LjG8yb6Sv2Nzno-thumb.jpg?c=1;14/02/2026 15:48
113727;183997-2;VENTE;Villa;DAR FADHAL;;Prix sur demande;500;CENTURY 21 Prestige;+216 2009 2000;Duplex avec Piscine et Deux Appartements Indépendants de 800m² et 500m²à rue du Park Soukra , possibilité de modifier une villa Le Duplex : • Un Duplex comprenant un salon qui s’ouvre...;https://century21.tn/property/a-vendre-villa-a-dar-fadhal/;https://logis.fra1.digitaloceanspaces.com/8/Properties/23945/conversions/rj37wF5awHHIbcsw-thumb.jpg?c=1;14/02/2026 15:48
113705;215584-2;LOCATION;Appartement;AIN ZAGHOUAN NORD;;Prix sur demande;131;CENTURY 21 Prestige;+216 2009 2000;Century 21 Prestige vous propose à la location cet appartement en S+2 , d’une superficie de 131m2 situé dans une résidence gardée à Ain Zaghouan Nord. Il se compose comme suit :...;https://century21.tn/property/a-louer-appartement-s2-ain-zaghouan-nord-2/;https://logis.fra1.digitaloceanspaces.com/8/Properties/85097/conversions/Y4tPrkJuYyfY0pyp-thumb.jpg?c=1;14/02/2026 15:48
