gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_piscine,has_jardin,has_vue_mer,has_garage,has_meuble,has_terrasse,has_standing,has_cuisine_equip,has_climatisation,has_cheminee,has_vue_montagne,prix,image_url
23,0.0021,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4200.0,https://www.bnb.tn/wp-content/uploads/2024/05/vente-location-90-300x300.png
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1150.0,https://www.bnb.tn/wp-content/uploads/2025/01/IMG_8820-300x300.jpg
23,0.0037,36.819,10.2358,500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2024/12/villa-avec-piscine-9-300x300.jpg
23,0.0037,36.819,10.1658,300.0,2.0,4.0,0.5,0.6863,2.0,2562.03,0.3784,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-24-at-18.27.17-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3859,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2024/12/20210809_165858-300x300.jpeg
1,0.1891,36.8665,10.1647,300.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.3744,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2025/01/immobilier-location-s5-soukra-27-300x300.jpeg
1,0.0028,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1050000.0,https://www.bnb.tn/wp-content/uploads/2023/06/322996845_1226090531315655_5516856535688108027_n-300x300.jpg
20,0.1333,35.8245,10.6346,200.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3964,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1600.0,https://www.bnb.tn/wp-content/uploads/2025/01/IMG_0274-300x300.jpg
23,0.0037,36.819,10.2358,300.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,690000.0,https://www.bnb.tn/wp-content/uploads/2025/01/58c79cb9-2f5a-490e-9bc8-2b53fe1b0110-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3827,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2024/12/32aff153-222c-4dc7-b87f-8327f24811d0-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,2.0,0.5,0.6863,2.0,2562.03,0.3951,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-13-at-18.17.15-300x300.jpg
1,0.1891,36.819,10.2358,180.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1000000.0,https://www.bnb.tn/wp-content/uploads/2025/01/resize-image-1-300x300.jpg
1,0.1891,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5305,2.0,43985.0,0.3715,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2800.0,https://www.bnb.tn/wp-content/uploads/2025/01/324921223_1208593600033657_7166005877681332674_n-300x300.jpg
23,0.0021,36.819,10.2358,650.0,8.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1750000.0,https://www.bnb.tn/wp-content/uploads/2025/01/e043a7cf-fdc5-4482-bfb6-0939cb982d87-300x300.jpeg
14,0.3353,33.3549,10.5055,300.0,4.0,3.0,0.5,0.4303,2.0,106845.0,0.3827,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2025/01/00-300x300.jpg
14,0.3353,33.3549,10.5055,300.0,4.0,3.0,0.5,0.4303,2.0,106845.0,0.3985,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2025/01/1-11-300x300.jpg
16,0.4154,36.4561,10.7376,130.0,3.0,4.0,0.5,0.4454,2.0,154974.0,0.3725,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1100.0,https://www.bnb.tn/wp-content/uploads/2024/12/1-8-300x300.jpeg
16,0.4154,36.4561,10.7376,160.0,3.0,4.0,0.5,0.4454,2.0,154974.0,0.3732,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1300.0,https://www.bnb.tn/wp-content/uploads/2024/12/1-3-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3978,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2024-11-17-a-12.21.26_38197a7b-1-2-300x300.jpg
23,0.0043,36.819,10.2358,420.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1400000.0,https://www.bnb.tn/wp-content/uploads/2024/12/propo-logo2-2-300x300.jpg
1,0.1891,36.819,10.2358,750.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,750000.0,https://www.bnb.tn/wp-content/uploads/2024/12/746dedfb-ba9a-4e67-8885-1f5bd620a0b7-300x300.jpeg
1,0.1891,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5305,2.0,43985.0,0.3726,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-12-at-13.10.13-26-300x300.jpg
16,0.4154,36.4561,10.7376,60.0,1.0,4.0,0.5,0.4454,2.0,154974.0,0.3769,1,1,1,0,0,0,0,0,0,0,0,0,0,0,550.0,https://www.bnb.tn/wp-content/uploads/2024/12/thumb_726449_property_xlarge-300x300.jpeg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1500000.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-16-a-12.18.04_e634db80-300x300.jpg
1,0.1891,36.819,10.2358,800.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1700000.0,https://www.bnb.tn/wp-content/uploads/2024/12/IMG-20211012-WA0017-Copie-1-300x300.jpeg
23,0.0037,36.819,10.1658,397.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2024/12/9a2aec4b-80be-44ee-b04a-3cff0dd15eec-1-300x300.jpg
1,0.1891,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5305,2.0,43985.0,0.3924,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2024/12/e2d291a5-c7a1-4da8-a78c-b0d849fd7364-300x300.png
23,0.0037,36.819,10.1658,200.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3847,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2900.0,https://www.bnb.tn/wp-content/uploads/2024/11/bd9eec30-439d-4fe7-b62b-c2faf618f1c8-300x300.jpg
16,0.5996,36.819,10.2358,430.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1500000.0,https://www.bnb.tn/wp-content/uploads/2024/11/0426ce8c-fe69-483d-8fba-cad9078ad86d-300x300.jpeg
12,0.4234,36.819,10.2358,120.0,2.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,200000.0,https://www.bnb.tn/wp-content/uploads/2024/12/maison-rawdha-borj-arif-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3874,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2024/12/13995710-bcea-4467-9b1e-52903d4092e7-300x300.jpg
23,0.0037,36.819,10.2358,165.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100000.0,https://www.bnb.tn/wp-content/uploads/2024/12/0658e391-62fe-44ab-ade1-42c1f235505f-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.4109,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2200.0,https://www.bnb.tn/wp-content/uploads/2024/12/IMG_4181-300x300.jpg
1,0.1891,36.8665,10.1647,300.0,3.0,4.0,0.5,0.5305,2.0,43985.0,0.3956,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2024/12/WhatsApp-Image-2022-07-15-at-16.55.05-1-300x300.jpg
16,0.4154,36.819,10.2358,275.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,645000.0,https://www.bnb.tn/wp-content/uploads/2024/09/1-4-300x300.jpeg
16,0.4154,36.819,10.2358,200.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.bnb.tn/wp-content/uploads/2024/11/1-16-300x300.jpg
16,0.4154,36.4561,10.7376,115.0,4.0,3.0,0.5,0.4454,2.0,154974.0,0.37,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1300.0,https://www.bnb.tn/wp-content/uploads/2024/11/thumb_948130_property_xlarge-Copie-6-300x300.jpeg
16,0.4154,36.4561,10.7376,200.0,4.0,4.0,0.5,0.4454,2.0,154974.0,0.434,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2024/11/2-1-300x300.jpeg
1,0.1891,36.819,10.2358,650.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1800000.0,https://www.bnb.tn/wp-content/uploads/2024/11/1-13-300x300.jpg
17,0.6797,36.819,10.2358,170.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,480000.0,https://www.bnb.tn/wp-content/uploads/2024/08/04-vue-cote-sud-300x300.jpg
1,0.1891,36.819,10.2358,3144.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,https://www.bnb.tn/wp-content/uploads/2024/11/WhatsApp-Image-2022-11-15-at-20.33.01-300x300.jpg
1,0.1891,36.819,10.2358,764.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1050000.0,https://www.bnb.tn/wp-content/uploads/2024/11/WhatsApp-Image-2023-10-16-a-17.24.29_fea66c97-300x300.jpg
23,0.0037,36.819,10.2358,500.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,1,0,1,0,0,0,0,0,0,6200.0,https://www.bnb.tn/wp-content/uploads/2024/11/MVL0736_2-300x300.jpeg
23,0.1891,36.819,10.2358,480.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,900000.0,https://www.bnb.tn/wp-content/uploads/2024/11/propo-logo2-2-1-300x300.jpg
16,0.4154,36.4561,10.7376,130.0,3.0,4.0,0.5,0.4454,2.0,154974.0,0.4089,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2400.0,https://www.bnb.tn/wp-content/uploads/2024/11/2-300x300.jpeg
16,0.4154,36.819,10.2358,330.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,630000.0,https://www.bnb.tn/wp-content/uploads/2024/08/1-1-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-25-at-13.42.39-5-300x300.jpg
23,0.0037,36.819,10.1658,300.0,7.0,4.0,0.5,0.6863,2.0,2562.03,0.3842,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-07-01-a-17.24.33_6cdba6fc-300x300.jpg
23,0.0037,36.819,10.2358,300.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3500000.0,https://www.bnb.tn/wp-content/uploads/2024/11/WhatsApp-Image-2022-10-18-at-11.12.13-AM-300x300.jpg
1,0.1891,36.819,10.2358,270.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-27-a-11.41.46_a5210407-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3842,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2024/05/ZVL0356-1-30-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3849,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2024/05/IMG-20240216-WA0019-300x300.jpg
23,0.0037,36.819,10.2358,600.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-05-a-10.19.59_1bcfb6e9-300x300.jpg
1,0.1891,36.819,10.2358,130.0,2.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,345000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2023-12-05-a-16.31.39_cd2954b1-300x300.png
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3808,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-08-a-13.17.22_65996970-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3848,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-08-a-10.39.16_ce403c25-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3682,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2700.0,https://www.bnb.tn/wp-content/uploads/2024/05/WhatsApp-Image-2023-04-12-at-13.56.29-2-300x300.png
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3719,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2024/05/WhatsApp-Image-2022-09-01-at-17.06.33-2-300x300.jpeg
20,0.1333,36.819,10.2358,327.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,450000.0,https://www.bnb.tn/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-17-at-12.32.11-PM-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,3.0,4.0,0.5,0.5388,2.0,2562.03,0.3939,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2024/05/WhatsApp-Image-2024-04-30-a-18.25.02_62f839dd-2-300x300.gif
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3959,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5100.0,https://www.bnb.tn/wp-content/uploads/2024/05/ssds-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4149,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7500.0,https://www.bnb.tn/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-13-a-11.59.13_0d2abed7-0000-300x300.jpg
1,0.1891,36.8665,10.1647,300.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.3967,1,1,1,1,0,0,0,1,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-05-a-10.00.05_6d7aeb13-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3773,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-05-a-10.07.35_3681334c-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3918,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-19-at-13.36.55-1-300x300.png
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3829,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2024/10/5-7-300x300.jpg
23,0.0037,36.819,10.1658,300.0,7.0,4.0,0.5,0.6863,2.0,2562.03,0.3907,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-08-09-a-09.49.39_09fc7317-300x300.jpg
23,0.0037,36.819,10.1658,220.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3953,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4200.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-10-a-14.30.19_0ffbbb6b-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3856,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2024/10/WhatsApp-Image-2024-09-05-a-17.57.30_7ce76fd5-300x300.jpg
20,0.0004,35.8604,10.5953,300.0,4.0,4.0,0.5,0.3642,2.0,150620.48,0.424,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2000.0,https://www.bnb.tn/wp-content/uploads/2024/10/IMG_7407-300x300.jpg
23,0.1891,36.819,10.2358,560.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.bnb.tn/wp-content/uploads/2024/10/maison-a-vendre-investissement-300x300.jpg
23,0.0021,36.819,10.2358,580.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1600000.0,https://www.bnb.tn/wp-content/uploads/2024/10/2135-300x300.jpg
20,0.1333,36.819,10.2358,580.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.bnb.tn/wp-content/uploads/2024/10/457247082_1270268367588824_3172280948100039796_n-300x300.jpg
14,0.3353,36.819,10.2358,600.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2100.0,https://www.bnb.tn/wp-content/uploads/2024/10/IMG-20241002-WA0041-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.4014,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2024/10/telechargement-2-300x300.jpg
16,0.4154,36.4561,10.7376,180.0,3.0,4.0,0.5,0.4454,2.0,154974.0,0.4001,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2024/10/1-300x300.jpeg
16,0.4154,36.819,10.2358,170.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,500000.0,https://www.bnb.tn/wp-content/uploads/2024/04/1-10-300x300.jpg
20,0.1333,36.819,10.2358,450.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1020000.0,https://www.bnb.tn/wp-content/uploads/2024/09/WhatsApp-Image-2024-06-24-at-10.27.52-AM-1-300x300.jpg
4,0.2412,36.819,10.2358,270.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.bnb.tn/wp-content/uploads/2024/09/5dd7c001-72a0-4d22-8693-434b2fb705cf-w1000_-300x300.webp
3,0.6396,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2400000.0,https://www.bnb.tn/wp-content/uploads/2026/01/1-71-300x300.jpeg
3,0.6396,36.819,10.2358,300.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1300000.0,https://www.bnb.tn/wp-content/uploads/2026/01/1-72-300x300.jpeg
15,0.8999,36.819,10.2358,410.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,1,0,0,0,0,0,0,0,620000.0,https://www.bnb.tn/wp-content/uploads/2024/09/brahem-ksar-hllel-300x300.jpg
16,0.4154,36.4561,10.7376,100.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.3775,1,1,1,0,0,0,0,1,0,0,0,0,0,0,850.0,https://www.bnb.tn/wp-content/uploads/2024/08/1-4-300x300.jpeg
14,0.3353,36.819,10.2358,155.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,390000.0,https://www.bnb.tn/wp-content/uploads/2024/07/1-24-300x300.jpg
14,0.3353,36.819,10.2358,160.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,1,0,0,0,0,0,0,0,520000.0,https://www.bnb.tn/wp-content/uploads/2024/07/1-17-300x300.jpg
22,0.1891,36.819,10.2358,524.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,405000.0,https://www.bnb.tn/wp-content/uploads/2024/05/Capture-decran-2024-05-27-120513-300x300.jpg
16,0.4154,36.819,10.2358,200.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.bnb.tn/wp-content/uploads/2024/07/1-21-300x300.jpg
23,0.0021,36.8769,10.3247,350.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3514,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2024/07/A1-300x300.jpg
16,0.5996,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,0,0,0,0,0,620000.0,https://www.bnb.tn/wp-content/uploads/2024/07/IMG_20240715_111745_036-300x300.jpg
16,0.5996,36.819,10.2358,700.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,580000.0,https://www.bnb.tn/wp-content/uploads/2024/07/7cb9de7d-6003-4aba-afee-3d17dd2af91e-300x300.jpg
16,0.5996,36.819,10.2358,800.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,1,0,0,0,0,0,0,0,290000.0,https://www.bnb.tn/wp-content/uploads/2024/07/440430886_857716342831278_7900529465351937566_n-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3803,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2024/06/fea25b44-7898-4218-8b28-9ea198904cc0-300x300.jpg
14,0.3353,36.819,10.2358,400.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,1,0,0,0,0,460000.0,https://www.bnb.tn/wp-content/uploads/2024/06/IMG-20240531-WA0022-300x300.jpg
23,0.0021,35.8245,10.6346,400.0,3.0,4.0,0.5,0.517,2.0,150620.48,0.3541,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg
20,0.1333,35.8245,10.6346,140.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.4234,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1200.0,https://www.bnb.tn/wp-content/uploads/2024/07/438160079_833605955465116_6980268378020891787_n-300x300.jpg
3,0.1891,36.819,10.2358,195.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,390000.0,https://www.bnb.tn/wp-content/uploads/2024/06/Facade-de-la-Maison-300x300.jpg
16,0.5996,36.819,10.2358,2560.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2500000.0,https://www.bnb.tn/wp-content/uploads/2024/06/Screenshot-2024-06-04-223404-300x300.png
23,0.0041,36.819,10.2358,300.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1750000.0,https://www.bnb.tn/wp-content/uploads/2024/05/IMG-20191216-WA0015-300x300.jpeg
20,0.4394,35.8245,10.6346,300.0,4.0,4.0,0.5,0.2413,2.0,150620.48,0.4363,1,1,1,1,0,0,0,0,0,1,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2024/05/03-1-300x300.jpg
20,0.4394,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,790000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg
20,0.0004,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3541,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg
20,0.0039,36.819,10.2358,800.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,1,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2025/09/IMG_4036-300x300.jpeg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.4044,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9700.0,https://www.bnb.tn/wp-content/uploads/2024/05/vente-location-88-300x300.png
