gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
1,0.3004,36.819,10.2358,711.0,16.0,16.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1990000.0,https://www.mubawab-media.com/ad/8/224/202F/h/3b93c023-dd7d-4621-bde0-61f9e50a842f_81115645.avif
23,0.1066,36.819,10.1658,250.0,9.0,6.0,0.5,0.6863,2.0,2562.03,0.2931,4,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/7/936/927F/h/d7659523-e0a2-4864-8af3-47093c0e9ad9_GF_77085961.avif
20,0.093,35.8245,10.6346,100.0,1.0,1.0,0.5,0.517,2.0,150620.48,0.2762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/273/831F/h/White%20Blue%20Modern%20Dream%20Home%20For%20Sale%20Facebook%20Post%20%281%29_81649506.avif
23,0.1996,36.819,10.1658,322.0,3.0,3.0,0.5,0.5524,2.0,2562.03,0.3411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/106/887F/h/thumb_1033402_property_xlarge_79913437.avif
16,0.1512,36.4561,10.7376,262.0,2.0,3.0,0.5,0.4552,2.0,154974.0,0.271,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/273/634F/h/5ffcdbb2-2bdb-4caa-8cfc-d6de68cc4f0f_81647386.avif
23,0.2151,36.8094,10.1414,220.0,8.0,6.0,0.5,0.3144,2.0,2562.03,0.3164,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,880000.0,https://www.mubawab-media.com/ad/8/266/038F/h/WhatsApp%20Image%202025-12-04%20at%2010.11.07%20%281%29_81563958.avif
23,0.4138,36.8769,10.3247,312.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.3242,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/024/696F/h/1_GF_79107273.avif
23,0.155,36.8,10.1,380.0,6.0,4.0,0.5,0.2562,2.0,110184.0,0.3289,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/013/811F/h/bed89f1f-06e6-45f6-a582-73771f08ab9c_GF_GF_79002588.avif
23,0.2345,36.8,10.1,360.0,1.0,5.0,0.5,0.2194,2.0,110184.0,0.2722,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,430000.0,https://www.mubawab-media.com/ad/8/166/142F/h/WhatsApp%20Image%202025-05-28%20%C3%A0%2013.29.09_c489631f_80521670.avif
23,0.1996,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000.0,nan
16,0.1512,36.4561,10.7376,200.0,5.0,2.0,0.5,0.4552,2.0,154974.0,0.2778,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/116/707F/h/328852911_492871646198349_7436452652891917632_n%20%281%29_80012284.avif
23,0.4138,36.8769,10.3247,285.0,7.0,5.0,0.5,0.8015,2.0,2562.03,0.2884,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1035000.0,https://www.mubawab-media.com/ad/8/137/740F/h/2d877aa1-ada6-4316-a8e8-aecdd79f2f48_GF_80226109.avif
16,0.1473,36.8,10.1,180.0,6.0,2.0,0.5,0.1622,2.0,110184.0,0.3281,4,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,282000.0,https://www.mubawab-media.com/ad/8/269/002F/h/IMG-20251123-WA0002_81598164.avif
1,0.3004,36.8665,10.1647,103.0,5.0,3.0,0.5,0.5305,2.0,43985.0,0.2726,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/267/363F/h/thumb_1221576_property_large_81581023.avif
20,0.093,35.8245,10.6346,319.0,7.0,4.0,0.5,0.517,2.0,150620.48,0.3132,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/272/860F/h/thumb_1227947_property_large_81638807.avif
16,0.0484,36.8,10.1,180.0,3.0,3.0,0.5,0.2426,2.0,110184.0,0.3172,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/108/601F/h/c3b87169-0fba-41bd-b404-83c60a1c7572_79929931.avif
23,1.0,36.819,10.2358,1081.0,8.0,8.0,0.5,0.517,2.0,43985.0,0.3168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000.0,https://www.mubawab-media.com/ad/8/244/744F/h/thumb_1195187_property_large_81332190.avif
16,0.0484,36.8,10.1,120.0,6.0,6.0,0.5,0.2426,2.0,110184.0,0.3148,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/7/820/535F/h/WhatsApp%20Image%202023-11-24%20%C3%A0%2014.55.35_8dc609f6_61437661.avif
20,0.1357,36.8,10.1,468.0,5.0,4.0,0.5,0.2413,2.0,110184.0,0.2802,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,630000.0,https://www.mubawab-media.com/ad/8/251/081F/h/Picture-86388430-1-watermark_81396337.avif
1,0.3333,36.899,10.2358,238.0,4.0,5.0,0.5,0.4235,2.0,43985.0,0.3585,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1250000.0,https://www.mubawab-media.com/ad/8/239/137F/h/thumb_1188713_property_xlarge_81273644.avif
20,0.5446,36.8,10.1,177.0,3.0,2.0,0.5,0.2689,2.0,110184.0,0.2698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.0,https://www.mubawab-media.com/ad/8/264/921F/h/1_81551530.avif
1,0.3333,36.899,10.2358,430.0,4.0,6.0,0.5,0.4235,2.0,43985.0,0.3176,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1950000.0,https://www.mubawab-media.com/ad/8/082/525F/h/thumb_1002474_property_xlarge_79677886.avif
23,0.4138,36.8769,10.3247,270.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3392,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1350000.0,https://www.mubawab-media.com/ad/8/207/128F/h/thumb_1152821_property_large_80931891.avif
20,0.1357,36.8,10.1,550.0,9.0,6.0,0.5,0.2413,2.0,110184.0,0.318,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,430000.0,https://www.mubawab-media.com/ad/8/264/660F/h/Picture-2287977-1-watermark_81548962.avif
20,0.1764,35.8245,10.6346,430.0,3.0,3.0,0.5,0.2902,2.0,150620.48,0.3148,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/175/546F/h/thumb_1122684_property_large_80617326.avif
16,0.1512,36.4561,10.7376,145.0,1.0,3.0,0.5,0.4552,2.0,154974.0,0.2798,4,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,450000.0,https://www.mubawab-media.com/ad/8/179/514F/h/IMG_1028_81629585.avif
20,0.1124,35.8604,10.5953,90.0,4.0,2.0,0.5,0.3642,2.0,150620.48,0.2702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/271/842F/h/558331285_2131344437356901_6081575908249476882_n_81628213.avif
23,0.4138,36.8769,10.3247,208.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3462,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1350000.0,https://www.mubawab-media.com/ad/8/230/344F/h/WhatsApp%20Image%202025-11-18%20at%2016.04.46%20%284%29_81433161.avif
3,0.188,36.7533,10.2283,300.0,8.0,6.0,0.5,0.4302,2.0,114262.5,0.2939,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/266/765F/h/34077077916602118837a2a3f33-2cef-4bb6-9012-b420a7c08a35_GF_81575027.avif
3,0.2248,36.7533,10.2283,170.0,7.0,6.0,0.5,0.2965,2.0,114262.5,0.2943,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/182/697F/h/1420345414165390582058d4ed29-2ea7-4f4d-8b40-b7fa82e7dddf_GF_80689603.avif
1,0.3004,36.8665,10.1647,155.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.2931,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/055/043F/h/6316e60a-5347-4778-bd59-cc4a452c086c_GF_79409188.avif
1,0.0965,36.8665,10.1647,300.0,9.0,8.0,0.5,0.247,2.0,43985.0,0.2959,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,630000.0,https://www.mubawab-media.com/ad/7/780/288F/h/0d7b5a03-2b6e-4d15-9a42-88f03ad31ab1_GF_56446806.avif
1,0.0965,36.819,10.2358,630.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/7/793/696F/h/67bc9976-fbe0-4269-9a5d-f5b5ac03e89d_GF_58203761.avif
3,0.188,36.7533,10.2283,250.0,8.0,6.0,0.5,0.4302,2.0,114262.5,0.2943,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000.0,https://www.mubawab-media.com/ad/8/120/615F/h/WhatsApp%20Image%202025-04-07%20%C3%A0%2010.04.03_2d15f50f_GF_80052366.avif
23,1.0,36.8528,10.3247,388.0,4.0,3.0,0.5,0.5388,2.0,2562.03,0.2778,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/018/168F/h/aed18b56-0d77-4009-a78a-6fe06ffc6750_GF_79045454.avif
1,0.0965,36.8665,10.1647,225.0,4.0,3.0,0.5,0.247,2.0,43985.0,0.2798,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/7/981/699F/h/e186a7a2-1510-4c0d-b7fa-78280423c827_GF_78681440.avif
1,0.3004,36.8665,10.1647,428.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3148,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/7/792/947F/h/6a89bc80-ae3d-445d-beec-ec67ec6d2c51_GF_58126724.avif
1,0.3004,36.8665,10.1647,474.0,7.0,6.0,0.5,0.5305,2.0,43985.0,0.3289,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/7/918/439F/h/10_GF_75498260.avif
23,0.4138,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000.0,nan
6,0.0775,36.8,10.1,200.0,4.0,16.0,0.5,0.1503,2.0,110184.0,0.2927,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/8/127/006F/h/4aa621e5-5d83-4af9-a16e-490d398c799b_GF_80117978.avif
13,0.2132,36.8,10.1,602.0,13.0,10.0,0.5,0.2875,2.0,110184.0,0.2919,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/132/609F/h/015a5581-0392-4dae-b7be-5e82b4831f22_GF_80172897.avif
23,0.2345,36.8,10.1,450.0,4.0,15.0,0.5,0.2194,2.0,110184.0,0.2947,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/182/678F/h/WhatsApp%20Image%202025-07-16%20%C3%A0%2011.31.28_6f7131b2_GF_80689444.avif
3,0.2248,36.7533,10.2283,250.0,6.0,5.0,0.5,0.2965,2.0,114262.5,0.3329,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/177/907F/h/180899380916715220355dcccb3b-6997-483a-9a61-1bc662351bf7_GF_80641960.avif
3,0.2829,36.819,10.2358,885.0,9.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/176/068F/h/923410731688642887b02b6664-1564-48fd-981d-a0023ff0decf_GF_80622638.avif
3,0.1783,36.8,10.1,380.0,7.0,6.0,0.5,0.2195,2.0,110184.0,0.2943,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/175/389F/h/10460464116939928982aa9c443-e9eb-4079-8fed-60981dc06b6f_GF_80615743.avif
3,0.1357,36.7293,10.3349,505.0,9.0,8.0,0.5,0.2303,2.0,114262.5,0.2935,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/172/852F/h/5370404081702647980fbfaf00d-8695-48a7-bded-8cb40187755d_GF_80589938.avif
3,0.1035,36.8,10.1,600.0,11.0,10.0,0.5,0.2793,2.0,110184.0,0.3321,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1100000.0,https://www.mubawab-media.com/ad/8/171/276F/h/85999629217151770754f04c783-fb1b-434c-bda0-4bcdc42677e0_GF_80572421.avif
1,0.3004,36.8665,10.1647,450.0,7.0,5.0,0.5,0.5305,2.0,43985.0,0.3305,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,690000.0,https://www.mubawab-media.com/ad/7/972/176F/h/f46daca7-b648-463e-9c6e-5c9140218709_GF_1_78584573.avif
1,0.3004,36.8665,10.1647,700.0,7.0,6.0,0.5,0.5305,2.0,43985.0,0.314,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/7/970/770F/h/06ef7d1d-f803-449a-a24f-b489b985b160_GF_78570186.avif
3,0.2829,36.8,10.1,370.0,7.0,6.0,0.5,0.274,2.0,110184.0,0.2931,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/170/807F/h/11945095711718276286cd48b36b-f151-4540-a8ed-b0c60b59b071_GF_80567997.avif
1,0.3004,36.8665,10.1647,155.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.2766,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/135/496F/h/59268dc9-e912-4ad6-885f-ca3fc6069150_GF_80204502.avif
3,0.1035,36.8,10.1,120.0,7.0,4.0,0.5,0.2793,2.0,110184.0,0.2947,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/142/230F/h/WhatsApp%20Image%202025-05-09%20%C3%A0%2016.45.04_4bc1451b_GF_80270781.avif
1,0.3004,36.8665,10.1647,287.0,4.0,4.0,0.5,0.5305,2.0,43985.0,0.2943,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/201/652F/h/794724691733745113a95d8fa4-675e-4621-be5d-9ac3fd0ebf1b_GF_GF_80877712.avif
23,0.5349,36.819,10.2358,800.0,8.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1750000.0,https://www.mubawab-media.com/ad/8/002/980F/h/5bbf5d31-78be-4246-8043-a3eca18fc2dd_GF_78889562.avif
1,0.0965,36.819,10.2358,740.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,640000.0,https://www.mubawab-media.com/ad/8/132/944F/h/9f41b09d-20bc-4aea-9871-75758c00a8ea_GF_80176045.avif
3,0.2248,36.7533,10.2283,413.0,2.0,4.0,0.5,0.2965,2.0,114262.5,0.3124,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/263/395F/h/575668296_2582995345415319_2138671468721227322_n_81532626.avif
23,0.4138,36.8769,10.3247,325.0,8.0,6.0,0.5,0.8015,2.0,2562.03,0.286,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/143/266F/h/0d29aa42-cab9-4905-adaf-26c4d834a899_GF_80280951.avif
1,0.3004,36.8665,10.1647,260.0,6.0,5.0,0.5,0.5305,2.0,43985.0,0.2919,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1080000.0,https://www.mubawab-media.com/ad/8/199/275F/h/1743152200_1_GF_80854454.avif
23,0.4138,36.8769,10.3247,124.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.3282,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,395000.0,https://www.mubawab-media.com/ad/8/233/450F/h/received_248768309103816_81215606.avif
1,0.0965,36.8665,10.1647,140.0,3.0,2.0,0.5,0.247,2.0,43985.0,0.2714,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/033/057F/h/Slide1_81769532.avif
14,0.1047,33.3549,10.5055,130.0,5.0,3.0,0.5,0.4303,2.0,106845.0,0.277,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/152/923F/h/2edc4cee-3c55-4ef1-a73e-90d3ab0cc140_80376921.avif
16,0.155,36.8,10.1,360.0,4.0,5.0,0.5,0.1884,2.0,110184.0,0.318,4,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,650000.0,https://www.mubawab-media.com/ad/8/216/945F/h/0_81036886.avif
23,0.4138,36.8769,10.3247,330.0,5.0,6.0,0.5,0.8015,2.0,2562.03,0.3246,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2100000.0,https://www.mubawab-media.com/ad/8/026/171F/h/thumb_937955_property_large_79120501.avif
14,0.0996,33.3549,10.5055,400.0,3.0,3.0,0.5,0.2913,2.0,106845.0,0.2758,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/263/643F/h/IMG-20251115-WA0014%20-%20Copie_81535635.avif
23,0.5349,36.844,10.192,228.0,5.0,4.0,0.5,0.3403,2.0,43985.0,0.3108,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1090000.0,https://www.mubawab-media.com/ad/8/132/625F/h/tcy19J7eDMgDSozg-thumb_80172997.avif
20,0.093,35.8245,10.6346,80.0,1.0,1.0,0.5,0.517,2.0,150620.48,0.316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/266/447F/h/thumb_1220650_property_large_81571470.avif
1,0.0965,36.8665,10.1647,200.0,3.0,3.0,0.5,0.247,2.0,43985.0,0.277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.0,https://www.mubawab-media.com/ad/7/990/254F/h/310764146_1996652830526718_5307941233192131649_n_78758980.avif
1,0.0965,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
16,0.1434,36.4561,10.7376,300.0,9.0,7.0,0.5,0.4454,2.0,154974.0,0.3136,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/203/251F/h/90d8fd61-2c6a-49a9-b712-69103f2af772_80893768.avif
23,0.1192,36.8,10.1,220.0,2.0,2.0,0.5,0.3792,2.0,110184.0,0.3289,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/269/326F/h/thumb_1223617_property_large_81601685.avif
17,0.0,36.8,10.1,500.0,4.0,4.0,0.5,0.2078,2.0,110184.0,0.3152,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,415000.0,https://www.mubawab-media.com/ad/8/269/299F/h/thumb_1158921_property_xlarge_81601417.avif
16,0.0484,36.8,10.1,360.0,2.0,12.0,0.5,0.2426,2.0,110184.0,0.3144,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/069/531F/h/484e974d-c6f1-4b3a-a62a-0b624ac128ea_79551001.avif
17,0.093,36.819,10.2358,1300.0,1.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/268/890F/h/thumb_1223077_property_xlarge_81596902.avif
23,0.4138,36.8769,10.3247,170.0,2.0,3.0,0.5,0.8015,2.0,2562.03,0.2718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/268/352F/h/1660587835_303_318_81591648.avif
23,0.4138,36.8769,10.3247,270.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.2868,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/8/268/292F/h/thumb_1222511_property_large_81590890.avif
16,0.0484,36.8,10.1,130.0,4.0,2.0,0.5,0.2426,2.0,110184.0,0.316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000.0,https://www.mubawab-media.com/ad/7/653/110F/h/thumb_46790_property_big_43510695.avif
23,0.5349,36.819,10.2358,1000.0,5.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3200000.0,https://www.mubawab-media.com/ad/8/247/146F/h/thumb_1199607_property_xlarge_81357092.avif
1,0.3333,36.819,10.2358,2700.0,10.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3500000.0,https://www.mubawab-media.com/ad/7/549/906F/h/308819744_509055924386963_2155924315512410926_n_32838629.avif
20,0.1764,35.8245,10.6346,450.0,7.0,5.0,0.5,0.2902,2.0,150620.48,0.3168,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1080000.0,https://www.mubawab-media.com/ad/8/216/268F/h/WhatsApp%20Image%202025-09-12%20at%2011.51.10%20%282%29_81029667.avif
23,0.2112,36.77,10.23,415.0,4.0,4.0,0.5,0.2779,2.0,2562.03,0.3148,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1390000.0,https://www.mubawab-media.com/ad/8/180/299F/h/thumb_1126355_property_large_80665548.avif
23,0.0659,36.8,10.1,90.0,5.0,2.0,0.5,0.3123,2.0,110184.0,0.2702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/267/472F/h/17650465967512038369652441491333_81582256.avif
16,0.1434,36.4561,10.7376,320.0,9.0,5.0,0.5,0.4454,2.0,154974.0,0.2762,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/267/374F/h/WhatsApp-Image-2024-08-15-at-15.41.57_81581192.avif
23,0.4138,36.819,10.2358,400.0,1.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,3000000.0,https://www.mubawab-media.com/ad/8/218/170F/h/1000043312_81945128.avif
23,0.4138,36.8769,10.3247,313.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2972,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1580000.0,https://www.mubawab-media.com/ad/8/266/718F/h/thumb_1220801_property_large_81574547.avif
16,0.0484,36.819,10.2358,743.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630000.0,https://www.mubawab-media.com/ad/7/942/443F/h/448889629_890765156421098_6291244139791700858_n_77491564.avif
16,0.0484,36.8,10.1,189.0,3.0,3.0,0.5,0.2426,2.0,110184.0,0.3164,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/041/865F/h/Sans%20titre12_79276430.avif
16,0.1512,36.4561,10.7376,220.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.2754,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/265/983F/h/1-5_81562998.avif
16,0.1473,36.8,10.1,300.0,10.0,5.0,0.5,0.1622,2.0,110184.0,0.3277,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,520000.0,https://www.mubawab-media.com/ad/8/262/927F/h/IMG_20230918_133243_81527946.avif
13,0.0078,36.81,10.0972,170.0,6.0,4.0,0.5,0.1511,2.0,110184.0,0.314,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,135000.0,https://www.mubawab-media.com/ad/8/251/905F/h/thumb_1205592_property_xlarge_81404616.avif
23,0.062,36.8,10.1,200.0,7.0,3.0,0.5,0.1812,2.0,110184.0,0.2766,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/265/596F/h/HOUSE%20TUNIS%20LIVING_81559022.avif
4,0.1192,36.8,10.1,180.0,3.0,2.0,0.5,0.2305,2.0,110184.0,0.3455,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97000.0,https://www.mubawab-media.com/ad/8/253/605F/h/BZ1_81422210.avif
23,0.4138,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3325,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,560000.0,https://www.mubawab-media.com/ad/7/527/134F/h/1f28f6d5e5876b3c9696c94c4bdc87a7ad749f6c_31044249.avif
23,0.4138,36.8769,10.3247,270.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3624,4,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1320000.0,https://www.mubawab-media.com/ad/8/172/179F/h/IMG_4867_80587329.avif
1,0.0965,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
23,0.4138,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1700000.0,https://www.mubawab-media.com/ad/8/224/046F/h/IMG_5134_81114006.avif
23,0.4138,36.8769,10.3247,250.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.2852,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2100000.0,https://www.mubawab-media.com/ad/8/232/366F/h/thumb_1181335_property_large_81204755.avif
1,0.3333,36.899,10.2358,365.0,5.0,4.0,0.5,0.4235,2.0,43985.0,0.3372,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1350000.0,https://www.mubawab-media.com/ad/8/239/804F/h/thumb_1190184_property_large_81280543.avif
17,0.093,36.819,10.2358,1769.0,3.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,695000.0,https://www.mubawab-media.com/ad/8/264/906F/h/thumb_1087627_property_xlarge_81551409.avif
