gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url
16,0.0485,36.8,10.1,211.0,0.5,0.2426,110184.0,0.2774,4,0,0,0,0,60000.0,https://www.mubawab-media.com/ad/8/288/946F/h/photo_00_81811333.avif
20,0.1091,36.8,10.1,6160.0,0.5,0.1525,110184.0,0.2794,4,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/288/769F/h/thumb_1262752_property_large_81809319.avif
1,0.1223,36.819,10.2358,171.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,102600.0,nan
17,0.0826,36.819,10.2358,11634.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,17000.0,nan
17,0.1709,36.8,10.1,28000.0,0.5,0.1503,110184.0,0.2742,4,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/8/288/709F/h/c4179fa6-6d49-4b40-8efd-5e85c6991a89%20%281%29_81808745.avif
20,0.0717,36.819,10.2358,251.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,125500.0,nan
20,0.0717,36.819,10.2358,186.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,115000.0,nan
15,0.3197,36.819,10.2358,1615.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,95000.0,nan
20,0.0717,36.819,10.2358,430.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,193500.0,nan
20,0.0717,36.8,10.1,225.0,0.5,0.1527,110184.0,0.2778,1,0,0,0,0,123750.0,https://www.mubawab-media.com/ad/8/283/344F/h/gallery_81752647.avif
3,0.3098,36.7533,10.2283,30000.0,0.5,0.1826,114262.5,0.279,4,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/8/263/383F/h/a28aa24e-ffb7-40a3-8f39-1f81b0d814de_GF_81532450.avif
3,0.3098,36.819,10.2358,17000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,980000.0,nan
16,0.1422,36.819,10.2358,662.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,364000.0,nan
16,0.1422,36.819,10.2358,1400.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,450000.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
16,0.0915,36.819,10.2358,335.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,300000.0,nan
3,0.2128,36.7533,10.2283,2000.0,0.5,0.2965,114262.5,0.2714,4,0,0,0,0,2200000.0,https://www.mubawab-media.com/ad/8/288/517F/h/WhatsApp%20Image%202026-02-14%20at%2006.45.43_81966365.avif
23,0.3826,36.819,10.2358,310.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,620000.0,nan
20,0.2072,36.819,10.2358,459.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,950000.0,nan
4,0.0628,36.819,10.2358,390.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,180000.0,nan
4,0.0628,36.819,10.2358,862.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,350000.0,nan
20,0.1122,36.819,10.2358,368.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,128800.0,nan
16,0.0385,36.8,10.1,200.0,0.5,0.2237,110184.0,0.318,4,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/7/940/098F/h/13f81ecb-f34c-4825-afc0-e3ed5b84da48_81115314.avif
16,0.0485,36.8,10.1,200.0,0.5,0.2426,110184.0,0.2822,4,0,0,0,0,105000.0,https://www.mubawab-media.com/ad/8/034/267F/h/1_81182527.avif
23,0.3826,36.8769,10.3247,360.0,0.5,0.8015,2562.03,0.2856,1,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/269/216F/h/terrain%20a%CC%80%20vendre_81600567.avif
23,0.3826,36.8769,10.3247,420.0,0.5,0.8015,2562.03,0.3262,4,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/7/819/065F/h/46f15078-8fd8-4a3a-bf91-7dfada502048_GF_61186524.avif
1,0.3067,36.819,10.2358,224.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,130000.0,nan
16,0.0915,36.4561,10.7376,700.0,0.5,0.4552,154974.0,0.2774,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/288/116F/h/1_81802628.avif
1,0.1223,36.819,10.2358,700.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,595000.0,nan
1,0.1223,36.819,10.2358,514.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,616800.0,nan
12,0.0586,36.819,10.2358,323.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,150000.0,nan
3,0.2128,36.819,10.2358,333.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,450000.0,nan
20,0.1135,36.819,10.2358,906.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,65000.0,nan
23,0.2657,36.819,10.2358,380.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,960000.0,nan
23,0.3826,36.8769,10.3247,542.0,0.5,0.8015,2562.03,0.2722,1,0,0,0,0,2350000.0,https://www.mubawab-media.com/ad/8/150/193F/h/ChatGPT%20Image%2026%20mai%202025%2C%2017_47_02_80349329.avif
3,0.3098,36.7533,10.2283,376.0,0.5,0.1826,114262.5,0.2758,1,0,0,0,0,265000.0,https://www.mubawab-media.com/ad/8/287/731F/h/boumhel%20%2811%29_81798452.avif
23,0.8456,36.844,10.192,265.0,0.5,0.3403,43985.0,0.2754,1,0,0,0,0,290000.0,https://www.mubawab-media.com/ad/8/223/440F/h/thumb_1170853_property_xlarge_81106796.avif
16,0.0915,36.819,10.2358,157.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,157000.0,nan
20,0.2458,36.819,10.2358,2313.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2313000.0,nan
23,0.1034,36.819,10.2358,310.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,164000.0,nan
16,0.0485,36.8,10.1,10700.0,0.5,0.2426,110184.0,0.3132,4,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/287/484F/h/Sans%20titre_81795950.avif
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,890000.0,nan
16,0.0385,36.8,10.1,399.0,0.5,0.2237,110184.0,0.3172,4,0,0,0,0,480000.0,https://www.mubawab-media.com/ad/7/780/861F/h/af4a0a67-6145-4c2d-a080-39f5acc0cbee_79551356.avif
16,0.0485,36.8,10.1,1000.0,0.5,0.2426,110184.0,0.316,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/127/182F/h/WhatsApp%20Image%202025-04-08%20at%2017.01.46%281%29_80119640.avif
16,0.0187,36.8,10.1,20130.0,0.5,0.1622,110184.0,0.2794,4,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/7/679/702F/h/4_81390196.avif
16,0.0485,36.8,10.1,1200.0,0.5,0.2426,110184.0,0.2774,4,0,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/214/424F/h/2_81182545.avif
3,0.3098,36.819,10.2358,7000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,320000.0,nan
23,0.3826,36.8769,10.3247,80.0,0.5,0.8015,2562.03,0.325,4,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/286/847F/h/WhatsApp%20Image%202026-01-15%20at%2015.10.46%20%281%29_81793751.avif
17,0.0849,34.7405,10.7603,403.0,0.5,0.3081,130875.5,0.3152,4,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/287/288F/h/thumb_1240603_property_xlarge_81793845.avif
23,0.3826,36.8769,10.3247,325.0,0.5,0.8015,2562.03,0.3262,2,0,0,0,0,430000.0,https://www.mubawab-media.com/ad/8/287/284F/h/1_GF_81793746.avif
16,0.1422,36.4561,10.7376,1598.0,0.5,0.2383,154974.0,0.3144,2,0,0,0,0,1598000.0,https://www.mubawab-media.com/ad/8/287/254F/h/WhatsApp%20Image%202026-01-16%20at%2011.19.18_81793413.avif
16,0.0485,36.8,10.1,240.0,0.5,0.2426,110184.0,0.316,4,0,0,0,0,77000.0,https://www.mubawab-media.com/ad/8/287/182F/h/Sans%20titre_81792595.avif
3,0.1991,36.819,10.2358,3000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,580000.0,nan
23,1.0,36.8528,10.3247,165.0,0.5,0.5388,2562.03,0.279,4,0,0,0,0,396000.0,https://www.mubawab-media.com/ad/7/927/929F/h/IMG_20210705_182803_GF_76249170.avif
23,0.3826,36.8769,10.3247,1050.0,0.5,0.8015,2562.03,0.3152,4,0,0,0,0,3360000.0,https://www.mubawab-media.com/ad/7/928/406F/h/7faf4de0-9bfe-4ff8-bd24-d3d98cf61f3c_GF_76286014.avif
1,0.3067,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1200000.0,nan
23,0.3826,36.819,10.2358,357.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,357000.0,nan
16,0.0915,36.819,10.2358,1090.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,220180.0,nan
16,0.0915,36.4561,10.7376,125.0,0.5,0.4552,154974.0,0.2766,4,0,0,0,0,95000.0,https://www.mubawab-media.com/ad/8/114/487F/h/de9fde9d-358c-4f72-adf9-ae4ec7cddcde_79988813.avif
1,0.147,36.819,10.2358,10000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,300000.0,nan
4,0.1139,36.819,10.2358,1250.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,500000.0,nan
20,0.1444,36.819,10.2358,195.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,275000.0,nan
16,0.0915,36.819,10.2358,366.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,329400.0,nan
16,0.0915,36.4561,10.7376,249.0,0.5,0.4552,154974.0,0.3164,4,0,0,0,0,165000.0,https://www.mubawab-media.com/ad/8/243/910F/h/1761815129sanstitre203_81321654.avif
16,0.0915,36.4561,10.7376,196.0,0.5,0.4552,154974.0,0.2932,3,0,0,0,0,147000.0,https://www.mubawab-media.com/ad/8/281/845F/h/1764321845sanstitre101_81739944.avif
23,0.3826,36.8769,10.3247,315.0,0.5,0.8015,2562.03,0.3156,1,0,0,0,0,365000.0,https://www.mubawab-media.com/ad/8/275/625F/h/photo_0_81667345.avif
16,0.1378,36.819,10.2358,74120.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,202495.0,https://www.mubawab-media.com/ad/8/286/466F/h/Screenshot%202026-01-14%20192237_81784987.avif
16,0.1378,36.819,10.2358,40000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,109280.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
16,0.1378,36.819,10.2358,70190.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,191759.0,nan
3,0.3098,36.7533,10.2283,39000.0,0.5,0.1826,114262.5,0.2794,4,0,0,0,0,2400000.0,https://www.mubawab-media.com/ad/8/259/482F/h/2f6f51e0-30c9-4fe1-8427-86783ee01fdc_GF_81482365.avif
1,0.3067,36.819,10.2358,680.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,690000.0,nan
23,0.0445,36.8,10.1,3000.0,0.5,0.2047,110184.0,0.2758,4,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/286/173F/h/1_81782021.avif
16,0.0915,36.4561,10.7376,200.0,0.5,0.4552,154974.0,0.2746,4,0,0,0,0,110000.0,https://www.mubawab-media.com/ad/7/755/599F/h/1681243075684_53369716.avif
1,0.3067,36.819,10.2358,560.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,812000.0,nan
20,0.0789,36.8,10.1,459.0,0.5,0.152,110184.0,0.2774,1,0,0,0,0,140000.0,https://www.mubawab-media.com/ad/8/286/080F/h/Title%20Page%20%289%29_81781096.avif
16,0.0485,36.8,10.1,269.0,0.5,0.2426,110184.0,0.2786,4,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/7/398/431F/h/2025_81049580.avif
1,0.1223,36.8665,10.1647,420.0,0.5,0.247,43985.0,0.2706,4,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/286/032F/h/1000000134_81780713.avif
20,0.2807,36.8,10.1,694.0,0.5,0.2689,110184.0,0.3164,1,0,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/220/271F/h/terrain%202_81072441.avif
23,0.3826,36.819,10.2358,772.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1930000.0,nan
23,0.3826,36.819,10.2358,1050.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,3000000.0,nan
16,0.0915,36.819,10.2358,452.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,452000.0,nan
17,0.0826,36.819,10.2358,700.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,170000.0,nan
16,0.0915,36.819,10.2358,433.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,650000.0,nan
16,0.226,36.819,10.2358,650.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,585000.0,nan
16,0.0915,36.4561,10.7376,300.0,0.5,0.4552,154974.0,0.3156,4,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/270/182F/h/thumb_1224646_property_large_81610521.avif
16,0.226,36.819,10.2358,994.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1390000.0,nan
16,0.0915,36.819,10.2358,1340.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1340000.0,nan
16,0.226,36.819,10.2358,700.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,350000.0,nan
16,0.226,36.819,10.2358,700.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/223/116F/h/thumb_1122583_property_large_81103296.avif
16,0.226,36.4561,10.7376,3155.0,0.5,0.4454,154974.0,0.3168,1,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/103/840F/h/14_79883319.avif
16,0.226,36.4561,10.7376,420.0,0.5,0.4454,154974.0,0.3148,1,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/126/836F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_80116246.avif
16,0.0915,36.819,10.2358,1935.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,800000.0,nan
16,0.226,36.819,10.2358,308.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,160000.0,nan
16,0.0915,36.819,10.2358,296.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,148000.0,nan
1,0.3078,36.819,10.2358,562.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1000000.0,nan
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,369000.0,nan
1,0.1223,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,650000.0,nan
20,0.2807,36.819,10.2358,455.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,568000.0,nan
23,0.0721,36.819,10.2358,341.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,280000.0,nan
23,0.1268,36.819,10.2358,690.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1100000.0,nan
16,0.0915,36.4561,10.7376,1000.0,0.5,0.4552,154974.0,0.2762,4,0,0,0,0,80000.0,https://www.mubawab-media.com/ad/8/284/996F/h/thumb_1237651_property_xlarge_81769861.avif
20,0.1122,35.8245,10.6346,2090.0,0.5,0.2902,150620.48,0.2782,4,0,0,0,0,1463000.0,https://www.mubawab-media.com/ad/8/284/789F/h/WhatsApp%20Image%202026-01-11%20at%2014.18.53%20%281%29_81767492.avif
1,0.3078,36.8665,10.1647,595.0,0.5,0.5305,43985.0,0.3176,1,0,0,0,0,870000.0,https://www.mubawab-media.com/ad/8/141/227F/h/1666167760077_80261615.avif
16,0.0485,36.8,10.1,13500.0,0.5,0.2426,110184.0,0.277,4,0,0,0,0,4000000.0,https://www.mubawab-media.com/ad/7/311/760F/h/668e21eb-90dc-46b9-9758-2e1d32bc2b1f_81304440.avif
15,0.1268,36.819,10.2358,421.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,270000.0,nan
4,0.0562,36.819,10.2358,220.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,34500.0,nan
20,0.1122,36.819,10.2358,8000.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,720000.0,nan
16,0.0915,36.4561,10.7376,8200.0,0.5,0.4552,154974.0,0.3128,4,0,0,0,0,697000.0,https://www.mubawab-media.com/ad/8/187/796F/h/20240509_104441_80741327.avif
14,0.0606,36.819,10.2358,1159.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,127500.0,nan
16,0.0485,36.8,10.1,378.0,0.5,0.2426,110184.0,0.2714,4,0,0,0,0,208000.0,https://www.mubawab-media.com/ad/8/229/644F/h/WhatsApp%20Image%202025-08-20%20at%201.31.13%20PM_81172971.avif
23,0.8456,36.819,10.2358,1109.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2750000.0,nan
17,0.0826,34.7405,10.7603,901.0,0.5,0.152,130875.5,0.2754,4,0,0,0,0,132000.0,https://www.mubawab-media.com/ad/8/284/138F/h/thumb_1236839_property_xlarge_81761106.avif
16,0.0915,36.819,10.2358,251.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,20000.0,nan
17,0.0738,36.8,10.1,1002.0,0.5,0.1516,110184.0,0.3148,4,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/284/108F/h/thumb_1236634_property_xlarge_81760857.avif
17,0.0738,36.8,10.1,2210.0,0.5,0.1516,110184.0,0.2766,4,0,0,0,0,155000.0,https://www.mubawab-media.com/ad/8/284/103F/h/thumb_1236664_property_xlarge_81760795.avif
17,0.0849,34.7405,10.7603,1234.0,0.5,0.3081,130875.5,0.3144,4,0,0,0,0,165000.0,https://www.mubawab-media.com/ad/8/284/101F/h/thumb_1236675_property_xlarge_81760771.avif
23,0.3826,36.8769,10.3247,311.0,0.5,0.8015,2562.03,0.3132,1,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/284/046F/h/thumb_1236686_property_xlarge_81760358.avif
16,0.0915,36.819,10.2358,704.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1056000.0,nan
16,0.0915,36.819,10.2358,359.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,80000.0,nan
16,0.0915,36.4561,10.7376,375.0,0.5,0.4552,154974.0,0.2794,4,0,0,0,0,82500.0,https://www.mubawab-media.com/ad/8/242/877F/h/5_81722291.avif
1,0.3078,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,460000.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
20,0.0,36.8,10.1,175.0,0.5,0.1695,110184.0,0.3156,4,0,0,0,0,22000.0,https://www.mubawab-media.com/ad/8/283/519F/h/594063505_891944796519472_3167875322347214376_n_81754657.avif
1,0.147,36.8665,10.1647,130.0,0.5,0.1543,43985.0,0.2766,4,0,0,0,0,28000.0,https://www.mubawab-media.com/ad/8/283/511F/h/WhatsApp%20Image%202025-12-23%20at%2010.27.30_81754588.avif
23,0.5149,36.819,10.2358,571.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1700000.0,nan
16,0.0187,36.8,10.1,500.0,0.5,0.1622,110184.0,0.3136,4,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/8/283/197F/h/1_81751168.avif
16,0.0187,36.8,10.1,210.0,0.5,0.1622,110184.0,0.312,4,0,0,0,0,28000.0,https://www.mubawab-media.com/ad/8/283/195F/h/WhatsApp%20Image%202025-12-23%20at%2010.57.44_81751102.avif
20,0.0789,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,120000.0,nan
17,0.0738,36.819,10.2358,53000.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,500000.0,nan
1,0.0871,36.8665,10.1647,1000.0,0.5,0.2426,43985.0,0.3176,1,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/273/973F/h/GTImageHandler%20%2822%29_81650870.avif
1,0.3067,36.899,10.2358,776.0,0.5,0.4235,43985.0,0.3148,1,0,0,0,0,860000.0,https://www.mubawab-media.com/ad/8/206/204F/h/photo_0_80922848.avif
17,0.0849,34.7405,10.7603,6032.0,0.5,0.3081,130875.5,0.3152,4,0,0,0,0,1000000.0,https://www.mubawab-media.com/ad/8/283/121F/h/thumb_1235897_property_xlarge_81750427.avif
23,0.3826,36.8769,10.3247,474.0,0.5,0.8015,2562.03,0.2868,1,0,0,0,0,715000.0,https://www.mubawab-media.com/ad/8/282/919F/h/a22de696-be75-40c3-8eb0-32c955c8767e_1178ff08-c4ee-4213-991f-41ce766acd2a%20%281%29_81748279.avif
16,0.0915,36.819,10.2358,6843.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2750000.0,nan
23,0.3826,36.819,10.2358,2479.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,11000000.0,nan
16,0.0496,36.819,10.2358,200.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,20000.0,nan
16,0.0915,36.819,10.2358,251.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,20001.0,nan
1,0.0871,36.819,10.2358,430.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,280000.0,nan
23,0.5149,36.819,10.2358,285.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,660000.0,nan
16,0.0485,36.8,10.1,260.0,0.5,0.2426,110184.0,0.3176,4,0,0,0,0,110000.0,https://www.mubawab-media.com/ad/7/959/847F/h/Sans%20titre2_78463445.avif
20,0.2072,36.819,10.2358,690.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,483000.0,nan
23,0.3826,36.819,10.2358,510.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,816000.0,nan
16,0.0485,36.8,10.1,1020.0,0.5,0.2426,110184.0,0.316,4,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/7/985/191F/h/WhatsApp%20Image%202024-08-26%20at%2016.07.18_78708689.avif
16,0.0187,36.8,10.1,210.0,0.5,0.1622,110184.0,0.275,4,0,0,0,0,28000.0,https://www.mubawab-media.com/ad/8/281/763F/h/a1501f14-c2ab-4fe9-b630-f725b6748eed_81739135.avif
16,0.0187,36.8,10.1,10000.0,0.5,0.1622,110184.0,0.3152,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/239/790F/h/7ac45872-aa78-43cd-b06e-d69b486498fb_81280932.avif
16,0.0915,36.819,10.2358,501.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,35200.0,nan
16,0.0915,36.4561,10.7376,310.0,0.5,0.4552,154974.0,0.3041,4,0,0,0,0,24800.0,https://www.mubawab-media.com/ad/7/969/755F/h/453506700_503296335542717_8059658514108512563_n_78560798.avif
1,0.1223,36.8665,10.1647,220.0,0.5,0.247,43985.0,0.316,1,0,0,0,0,33000.0,https://www.mubawab-media.com/ad/8/281/235F/h/file_00000000bd687243b949a3c0ebafac7b_81734218.avif
16,0.0485,36.8,10.1,100.0,0.5,0.2426,110184.0,0.2904,4,0,0,0,0,9900.0,https://www.mubawab-media.com/ad/8/281/217F/h/1_81734009.avif
16,0.0485,36.8,10.1,1000.0,0.5,0.2426,110184.0,0.2774,4,0,0,0,0,40000.0,https://www.mubawab-media.com/ad/8/281/213F/h/611911036_122108072721170847_2890830350878387635_n_81733972.avif
16,0.0485,36.819,10.1658,1000.0,0.5,0.5524,2562.03,0.2948,1,0,0,0,0,40000.0,https://www.mubawab-media.com/assets/common/no-photo/m/no-photo.jpg
1,0.3067,36.819,10.2358,660.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,627000.0,nan
23,0.424,36.819,10.2358,806.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1088000.0,nan
13,0.0562,36.819,10.2358,50000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1700000.0,nan
13,0.0562,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,200000.0,nan
15,0.1268,36.819,10.2358,401.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,180000.0,nan
1,0.3067,36.899,10.2358,359.0,0.5,0.4235,43985.0,0.3216,4,0,0,0,0,208000.0,https://www.mubawab-media.com/ad/8/037/079F/h/785668_20240730_182152_79229823.avif
1,0.0871,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,730000.0,nan
15,0.1268,36.819,10.2358,491.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,392000.0,nan
20,0.1122,36.819,10.2358,452.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,450000.0,nan
1,0.3078,36.819,10.2358,640.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,870000.0,nan
16,0.0915,36.4561,10.7376,280.0,0.5,0.4552,154974.0,0.3176,3,0,0,0,0,224000.0,https://www.mubawab-media.com/ad/8/242/839F/h/466684351_122187940412083030_2787240079430760659_n_81310403.avif
16,0.0915,36.4561,10.7376,152.0,0.5,0.4552,154974.0,0.3136,1,0,0,0,0,152000.0,https://www.mubawab-media.com/ad/8/263/786F/h/78cfd5c4-bf9e-40f4-9451-2a42475c0b0d_81537074.avif
24,0.1687,36.4029,10.1429,12000.0,0.5,0.4499,1395.81,0.271,4,0,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/280/464F/h/20250216_135619_81729438.avif
16,0.0385,36.8,10.1,230.0,0.5,0.2237,110184.0,0.3184,4,0,0,0,0,73000.0,https://www.mubawab-media.com/ad/7/610/093F/h/4_81220211.avif
16,0.0915,36.819,10.2358,800.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,120000.0,nan
16,0.0915,36.819,10.2358,2770.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,270000.0,nan
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,369000.0,nan
20,0.0789,36.819,10.2358,140000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,5600000.0,nan
8,0.0738,36.819,10.2358,1500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,160000.0,nan
8,0.0738,36.819,10.2358,447.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,330000.0,nan
8,0.0738,36.819,10.2358,343.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,171500.0,nan
1,0.0871,36.8665,10.1647,257.0,0.5,0.2426,43985.0,0.2786,4,0,0,0,0,190000.0,https://www.mubawab-media.com/ad/8/273/796F/h/WhatsApp%20Image%202025-12-16%20at%2018.19.02%20%281%29_81649040.avif
17,0.0849,36.819,10.2358,8416.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,505000.0,nan
20,0.2072,36.819,10.2358,452.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,220000.0,nan
20,0.2072,36.819,10.2358,1111.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,700000.0,nan
16,0.0485,36.819,10.1658,1000.0,0.5,0.5524,2562.03,0.2948,1,0,0,0,0,40000.0,https://www.mubawab-media.com/assets/common/no-photo/m/no-photo.jpg
16,0.0485,36.819,10.1658,1000.0,0.5,0.5524,2562.03,0.2948,1,0,0,0,0,40000.0,https://www.mubawab-media.com/assets/common/no-photo/m/no-photo.jpg
20,0.0,36.8,10.1,406.0,0.5,0.1695,110184.0,0.2766,4,0,0,0,0,41000.0,https://www.mubawab-media.com/ad/8/280/182F/h/IMG-20251223-WA0019_81718172.avif
