gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23.0,0.6867,36.819,10.1658,100.0,1.0,2.0,0.5,0.5524,2.0,2562.03,0.3383,4.0,0.0,435000.0,https://www.mubawab-media.com/ad/8/256/259F/h/9a47cc50-1a8f-4764-ab1d-90ff2db7c80e_1_81449897.avif,1,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1.0,0.332,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4.0,0.0,369000.0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,74.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3383,4.0,0.0,400000.0,https://www.mubawab-media.com/ad/8/272/593F/h/865d3429-bb82-46b4-8930-ddea3cf7661d_1_81636018.avif,1,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1.0,0.32,36.8665,10.1647,179.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3124,4.0,0.0,520000.0,https://www.mubawab-media.com/ad/8/299/284F/h/photo_7_2026-02-07_15-17-10_81925879.avif,1,2,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
1.0,0.32,36.8665,10.1647,133.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.314,4.0,0.0,200000.0,https://www.mubawab-media.com/ad/8/298/462F/h/IMG_1942_81925666.avif,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.0,0.2833,36.4561,10.7376,136.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3309,4.0,0.0,450000.0,https://www.mubawab-media.com/ad/8/236/722F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_81248980.avif,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
20.0,0.3067,36.8,10.1,110.0,2.0,2.0,0.5,0.3807,2.0,110184.0,0.2754,4.0,0.0,380000.0,https://www.mubawab-media.com/ad/8/299/217F/h/20260207_105923_81925013.avif,1,2,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
23.0,0.6867,36.819,10.1658,65.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3317,1.0,0.0,380000.0,https://www.mubawab-media.com/ad/8/278/247F/h/8ae66ef0-b161-488e-8584-fc9d1ae22b48_81870082.avif,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
23.0,0.4,36.8769,10.3247,138.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3136,4.0,0.0,395000.0,https://www.mubawab-media.com/ad/8/120/754F/h/IMG-20251108-WA0067_81377292.avif,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.0,0.3533,36.899,10.2358,200.0,5.0,3.0,0.5,0.4235,2.0,43985.0,0.3132,4.0,0.0,770000.0,https://www.mubawab-media.com/ad/8/299/203F/h/WhatsApp%20Image%202026-02-04%20at%2014.07.28%20%282%29_81924791.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23.0,0.1733,36.819,10.1658,50.0,2.0,1.0,0.5,0.6863,2.0,2562.03,0.3168,4.0,0.0,170000.0,https://www.mubawab-media.com/ad/8/294/100F/h/e610adf2-bdb1-4c57-b5cc-bc2cd4becbe3_35925857-5190-4cca-9155-db87848cdefb_81865120.avif,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,145.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.2718,4.0,0.0,400000.0,https://www.mubawab-media.com/ad/8/299/193F/h/IMG_4729_81924703.avif,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.26,35.8245,10.6346,115.0,2.0,3.0,0.5,0.517,2.0,150620.48,0.318,4.0,0.0,550000.0,https://www.mubawab-media.com/ad/8/251/856F/h/thumb_63584_property_xlarge_81410705.avif,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23.0,0.1867,36.8094,10.1414,110.0,3.0,2.0,0.5,0.3144,2.0,2562.03,0.277,4.0,0.0,210000.0,https://www.mubawab-media.com/ad/8/299/139F/h/WhatsApp%20Image%202026-02-07%20at%2011.18.24_81924197.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,0.3533,36.899,10.2358,83.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2718,4.0,0.0,285000.0,https://www.mubawab-media.com/ad/8/299/149F/h/724ced32-0227-460c-be97-0c6331ffaab2_81924234.avif,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,0.32,36.8665,10.1647,180.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3128,4.0,0.0,380000.0,https://www.mubawab-media.com/ad/8/299/123F/h/7_81924110.avif,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,70.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,95000.0,https://www.mubawab-media.com/ad/8/278/632F/h/gallery_81701536.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,190.0,7.0,5.0,0.5,0.3655,2.0,134734.0,0.2734,4.0,0.0,420000.0,https://www.mubawab-media.com/ad/8/294/054F/h/WhatsApp%20Image%202025-12-24%20at%2016.12.15_81864650.avif,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,114.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,171000.0,https://www.mubawab-media.com/ad/8/283/353F/h/gallery_81752754.avif,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,71.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,92000.0,https://www.mubawab-media.com/ad/8/263/159F/h/gallery_81530296.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,114.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,259000.0,https://www.mubawab-media.com/ad/8/235/067F/h/gallery_81232071.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,87.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,255000.0,https://www.mubawab-media.com/ad/8/130/624F/h/gallery_80153715.avif,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15.0,0.2633,35.7643,10.8113,75.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,92000.0,https://www.mubawab-media.com/ad/8/259/147F/h/gallery_81479153.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,136.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3308,4.0,0.0,622000.0,https://www.mubawab-media.com/ad/7/928/576F/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52_76293325_76293769.avif,1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,0.14,36.8,10.1,121.0,3.0,2.0,0.5,0.2793,2.0,110184.0,0.2794,4.0,0.0,325000.0,https://www.mubawab-media.com/ad/8/285/427F/h/01_81775680.avif,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,87.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.338,4.0,0.0,380000.0,https://www.mubawab-media.com/ad/8/272/040F/h/7f7695a8-19f9-40ce-9fbe-fc12c0745598_2_81630281.avif,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,118.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.3391,1.0,0.0,576000.0,https://www.mubawab-media.com/ad/8/176/743F/h/CONTACTEZ-NOUS%20%20%2B216%2055334397%20Medimmolac%40gmail.com%20%2837%29_80629251.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
23.0,0.4,36.819,10.2358,115.0,1.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4.0,0.0,950000.0,https://www.mubawab-media.com/ad/8/259/059F/h/2651bb31-7f87-42fe-87d8-905d166639bf_1_81478337.avif,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
15.0,0.2633,35.7643,10.8113,112.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2694,4.0,0.0,255000.0,https://www.mubawab-media.com/ad/8/237/800F/h/gallery_81259791.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.3533,36.899,10.2358,153.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.3136,4.0,0.0,425000.0,https://www.mubawab-media.com/ad/8/299/103F/h/d32818bd-2e20-4b1a-bb83-7b5e603b4b65_GF_81923839.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.0,0.2633,35.7643,10.8113,150.0,4.0,3.0,0.5,0.3655,2.0,134734.0,0.3025,4.0,0.0,320000.0,https://www.mubawab-media.com/ad/8/290/994F/h/1630766039347_81867854.avif,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
20.0,0.284,36.8,10.1,92.0,1.0,1.0,0.5,0.3272,2.0,110184.0,0.3184,4.0,0.0,185000.0,https://www.mubawab-media.com/ad/8/298/934F/h/WhatsApp%20Image%202026-02-06%20at%2018.33.02_81922063.avif,1,2,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
23.0,0.1867,36.8094,10.1414,178.0,5.0,4.0,0.5,0.3144,2.0,2562.03,0.3128,4.0,0.0,440000.0,https://www.mubawab-media.com/ad/8/298/888F/h/WhatsApp%20Image%202026-01-26%20at%2014.34.49%20%2817%29_81921551.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
16.0,0.32,36.4561,10.7376,305.0,5.0,4.0,0.5,0.4552,2.0,154974.0,0.2734,4.0,0.0,1250000.0,https://www.mubawab-media.com/ad/8/281/520F/h/20e0b422-3e56-4c11-adf5-8d79f4c5d3e4_81736817.avif,1,2,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
23.0,0.4,36.8769,10.3247,92.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2694,4.0,0.0,745000.0,https://www.mubawab-media.com/ad/8/298/716F/h/gallery_81919720.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,151.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.271,1.0,0.0,650000.0,https://www.mubawab-media.com/ad/8/256/981F/h/gallery_81457091.avif,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
16.0,0.3433,36.8,10.1,121.0,4.0,3.0,0.5,0.1884,2.0,110184.0,0.3446,4.0,0.0,485000.0,https://www.mubawab-media.com/ad/8/298/887F/h/thumb_1270735_property_xlarge_81921455.avif,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16.0,0.3433,36.8,10.1,123.0,4.0,3.0,0.5,0.1884,2.0,110184.0,0.3305,4.0,0.0,560000.0,https://www.mubawab-media.com/ad/8/298/875F/h/thumb_1271102_property_xlarge_81921395.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23.0,0.4,36.8769,10.3247,273.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2722,4.0,0.0,1350000.0,https://www.mubawab-media.com/ad/8/281/393F/h/thumb_1234332_property_large_81735608.avif,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3.0,0.32,36.8,10.1,101.0,4.0,3.0,0.5,0.2195,2.0,110184.0,0.3172,4.0,0.0,215000.0,https://www.mubawab-media.com/ad/8/298/687F/h/WhatsApp%20Image%202026-02-06%20at%2012.54.45%20PM_81920883.avif,1,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
16.0,0.2833,36.4561,10.7376,125.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.2694,4.0,0.0,400000.0,https://www.mubawab-media.com/ad/8/269/189F/h/fotohigh-viewimg%20%281%29_81600316.avif,1,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
16.0,0.2833,36.4561,10.7376,128.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.2694,4.0,0.0,400000.0,https://www.mubawab-media.com/ad/8/269/194F/h/fotohigh-viewimg%20%281%29_81600383.avif,1,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
16.0,0.2833,36.4561,10.7376,110.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.2694,4.0,0.0,185000.0,https://www.mubawab-media.com/ad/8/285/387F/h/e1d26835-5c87-4d70-9d68-b92ca5d69bd1_81774021.avif,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,123.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2778,4.0,0.0,494440.0,https://www.mubawab-media.com/ad/8/298/799F/h/thumb_1272564_property_xlarge_81920626.avif,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,0.1867,36.8094,10.1414,70.0,2.0,2.0,0.5,0.3144,2.0,2562.03,0.277,1.0,0.0,80000.0,https://www.mubawab-media.com/ad/8/298/749F/h/Appartement%20S%2B2%20%C3%A0%20vendre%20%281%29_81920102.avif,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,0.32,36.8665,10.1647,67.0,2.0,1.0,0.5,0.5305,2.0,43985.0,0.3305,4.0,0.0,215000.0,https://www.mubawab-media.com/ad/8/266/943F/h/2cc506b3-f5f3-41e8-a3be-8278ded467a2_81576887.avif,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
20.0,0.3067,35.8604,10.5953,120.0,3.0,3.0,0.5,0.3642,2.0,150620.48,0.3152,4.0,0.0,640000.0,https://www.mubawab-media.com/ad/8/298/694F/h/thumb_1272497_property_large_81919519.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,0.4,36.8769,10.3247,60.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.314,4.0,0.0,186000.0,https://www.mubawab-media.com/ad/8/296/130F/h/WhatsApp%20Image%202026-01-28%20at%206.20.40%20PM%20%282%29_81890265.avif,1,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
23.0,0.4,36.8769,10.3247,135.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3188,4.0,0.0,369000.0,https://www.mubawab-media.com/ad/8/251/084F/h/thumb_1207611_property_xlarge_81628319.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
13.0,0.16,36.8,10.1,142.0,4.0,3.0,0.5,0.2875,2.0,110184.0,0.3168,4.0,0.0,340000.0,https://www.mubawab-media.com/ad/8/273/880F/h/WhatsApp%20Image%202025-12-18%20at%2015.44.58_81649876.avif,1,2,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
3.0,0.14,36.8,10.1,128.0,4.0,3.0,0.5,0.2793,2.0,110184.0,0.3172,2.0,0.0,245000.0,https://www.mubawab-media.com/ad/8/296/596F/h/gallery%20%2817%29_81894974.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
23.0,0.6867,36.819,10.1658,129.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3305,4.0,0.0,640000.0,https://www.mubawab-media.com/ad/8/298/614F/h/image_1_81918731.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.6867,36.819,10.1658,160.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3321,4.0,0.0,720000.0,https://www.mubawab-media.com/ad/7/928/577F/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52_76293325_76293789.avif,1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,0.14,36.8,10.1,134.0,4.0,3.0,0.5,0.2793,2.0,110184.0,0.2778,4.0,0.0,365000.0,https://www.mubawab-media.com/ad/8/285/428F/h/02_81775738.avif,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,200.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.3379,4.0,0.0,580000.0,https://www.mubawab-media.com/ad/8/173/515F/h/443bc2bd-bf73-42d0-a865-1ab09ec891f2_photo%203_80596635.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23.0,0.4,36.8769,10.3247,273.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.3372,4.0,0.0,1400000.0,https://www.mubawab-media.com/ad/8/247/178F/h/29c5e8b5-afa5-42c2-942a-b82e831addd8_1_81357344.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23.0,0.4,36.8769,10.3247,168.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.3152,4.0,0.0,630000.0,https://www.mubawab-media.com/ad/8/269/009F/h/086569f6-f343-4a47-91f7-bd30e16ebd27_2_81598106.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,182.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3364,4.0,0.0,990000.0,https://www.mubawab-media.com/ad/8/298/323F/h/image_1_81915742.avif,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.6867,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4.0,0.0,419000.0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,140.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.2746,4.0,0.0,470000.0,https://www.mubawab-media.com/ad/8/287/714F/h/WhatsApp%20Image%202026-01-14%20at%2012.34.38%20PM%20%281%29_81798227.avif,1,2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
23.0,0.6867,36.819,10.1658,129.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3305,4.0,0.0,640000.0,https://www.mubawab-media.com/ad/8/298/614F/h/image_1_81918731.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
16.0,0.15,36.8,10.1,95.0,2.0,2.0,0.5,0.2237,2.0,110184.0,0.3605,4.0,0.0,195000.0,https://www.mubawab-media.com/ad/8/209/722F/h/483bd408-1d2d-4b5e-bb7f-ba4f170c68c6_81862352.avif,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
20.0,0.26,35.8245,10.6346,140.0,4.0,3.0,0.5,0.517,2.0,150620.48,0.3791,4.0,0.0,406000.0,https://www.mubawab-media.com/ad/8/191/480F/h/WhatsApp%20Image%202025-07-29%20at%2011.24.15%20%281%29_80777077.avif,1,2,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
20.0,0.26,35.8245,10.6346,70.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.2694,4.0,0.0,70000.0,https://www.mubawab-media.com/ad/8/273/708F/h/gallery_81648076.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.26,35.8245,10.6346,197.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.2694,4.0,0.0,155000.0,https://www.mubawab-media.com/ad/8/214/092F/h/gallery_81006599.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,131.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3124,4.0,0.0,650000.0,https://www.mubawab-media.com/ad/8/298/589F/h/image_1_81918487.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
20.0,0.3067,35.8604,10.5953,75.0,1.0,1.0,0.5,0.3642,2.0,150620.48,0.3549,4.0,0.0,350000.0,https://www.mubawab-media.com/ad/8/178/038F/h/thumb_1124949_property_large_80643344.avif,1,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.0,0.3533,36.899,10.2358,180.0,3.0,3.0,0.5,0.4235,2.0,43985.0,0.3144,4.0,0.0,652000.0,https://www.mubawab-media.com/ad/8/248/386F/h/thumb_1190308_property_large_81368086.avif,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.2,36.7533,10.2283,142.0,4.0,3.0,0.5,0.1826,2.0,114262.5,0.3188,4.0,0.0,283600.0,https://www.mubawab-media.com/ad/8/288/611F/h/WhatsApp%20Image%202026-01-19%20at%2014.50.54_81807649.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.1733,36.819,10.1658,92.0,1.0,2.0,0.5,0.6863,2.0,2562.03,0.2734,4.0,0.0,187000.0,https://www.mubawab-media.com/ad/8/103/867F/h/1000089682_79883662.avif,1,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3.0,0.1133,36.7533,10.2283,55.0,2.0,2.0,0.5,0.4302,2.0,114262.5,0.2734,4.0,0.0,195000.0,https://www.mubawab-media.com/ad/8/298/332F/h/2026-4_81915815.avif,1,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1.0,0.32,36.8665,10.1647,155.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.2698,4.0,0.0,320000.0,https://www.mubawab-media.com/ad/8/298/315F/h/WhatsApp%20Image%202026-02-05%20at%2016.42.00%20%281%29_81915586.avif,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,0.32,36.4561,10.7376,120.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.2734,4.0,0.0,595000.0,https://www.mubawab-media.com/ad/8/298/272F/h/8a24b72e-39c5-4db7-aee9-70da06a6c16a_81912845.avif,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
23.0,0.4,36.8769,10.3247,114.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2758,4.0,0.0,400000.0,https://www.mubawab-media.com/ad/8/291/198F/h/thumb_1265276_property_large_81835027.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,65.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2722,4.0,0.0,210000.0,https://www.mubawab-media.com/ad/8/253/926F/h/WhatsApp%20Image%202026-01-15%20at%2016.34.46%20%284%29_81789424.avif,1,2,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
16.0,0.32,36.4561,10.7376,70.0,1.0,1.0,0.5,0.4552,2.0,154974.0,0.2758,4.0,0.0,245000.0,https://www.mubawab-media.com/ad/8/298/257F/h/8ceaa619-6fdb-4173-bd38-2bab98e7984e_81912692.avif,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23.0,0.3467,36.819,10.1658,92.0,3.0,2.0,0.5,0.3526,2.0,2562.03,0.2722,4.0,0.0,570000.0,https://www.mubawab-media.com/ad/8/298/166F/h/9443f8d0-fdf3-4789-b499-b32921a251f2_81911766.avif,1,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
23.0,0.3467,36.819,10.1658,69.0,3.0,2.0,0.5,0.3526,2.0,2562.03,0.271,4.0,0.0,415000.0,https://www.mubawab-media.com/ad/8/298/107F/h/b390098b-3854-48ee-949f-00ee77c4ef43_81911176.avif,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.0,0.3533,36.899,10.2358,175.0,3.0,3.0,0.5,0.4235,2.0,43985.0,0.2718,4.0,0.0,385000.0,https://www.mubawab-media.com/ad/8/257/533F/h/thumb_1213750_property_large_81462198.avif,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,136.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3415,4.0,0.0,622000.0,https://www.mubawab-media.com/ad/7/928/578F/h/lac-immo-de-l-avenue_76293316_76293802.avif,1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,0.14,36.8,10.1,92.0,3.0,2.0,0.5,0.2793,2.0,110184.0,0.2778,4.0,0.0,260000.0,https://www.mubawab-media.com/ad/8/285/429F/h/01_81775576.avif,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
23.0,0.6867,36.819,10.1658,158.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.2746,4.0,0.0,670000.0,https://www.mubawab-media.com/ad/8/298/277F/h/WhatsApp%20Image%202026-02-05%20at%202.49.34%20PM%20%282%29_81912885.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23.0,0.4,36.8769,10.3247,189.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3136,4.0,0.0,840000.0,https://www.mubawab-media.com/ad/8/300/203F/h/WhatsApp%20Image%202026-02-09%20at%2012.44.04%20%283%29_81934693.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,0.4,36.8769,10.3247,111.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3257,4.0,0.0,245000.0,https://www.mubawab-media.com/ad/8/283/795F/h/605822422_833500092788880_3507298625484873982_n_81757642.avif,1,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
23.0,0.4,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4.0,0.0,240000.0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.15,36.8,10.1,85.0,2.0,2.0,0.5,0.2237,2.0,110184.0,0.3152,4.0,0.0,178000.0,https://www.mubawab-media.com/ad/7/968/912F/h/logo3_81115267.avif,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.4,36.8769,10.3247,115.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.2766,4.0,0.0,175000.0,https://www.mubawab-media.com/ad/8/269/389F/h/thumb_1223753_property_large_81602352.avif,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,0.32,36.8665,10.1647,108.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.2694,4.0,0.0,130000.0,https://www.mubawab-media.com/ad/8/298/158F/h/gallery_81911502.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0.22,35.5047,11.0622,108.0,3.0,2.0,0.5,0.4425,2.0,1278.45,0.2694,4.0,0.0,160000.0,https://www.mubawab-media.com/ad/8/298/154F/h/gallery_81911486.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.3533,36.899,10.2358,175.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2968,4.0,0.0,630000.0,https://www.mubawab-media.com/ad/8/232/642F/h/thumb_104012_property_xlarge_81207721.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
