gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee,etat_score,etat_prob_renove,standing_score,standing_prob_luxe
23,0.0025,36.8769,10.3247,243.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3037,4,0,1500000.0,https://www.mubawab-media.com/ad/8/245/132F/h/thumb_1197314_property_large_81336718.avif,https://www.mubawab-media.com/ad/8/245/132F/h/thumb_1197314_property_large_81336718.avif | https://www.mubawab-media.com/ad/8/245/132F/h/thumb_1197283_property_large_81336719.avif | https://www.mubawab-media.com/ad/8/245/132F/h/thumb_1197296_property_large_81336720.avif | https://www.mubawab-media.com/ad/8/245/132F/h/thumb_1197304_property_large_81336721.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6117,3,0.4045
23,0.0025,36.8769,10.3247,149.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.316,4,0,520000.0,https://www.mubawab-media.com/ad/8/238/796F/h/thumb_1188988_property_large_81270209.avif,https://www.mubawab-media.com/ad/8/238/796F/h/thumb_1188988_property_large_81270209.avif | https://www.mubawab-media.com/ad/8/238/796F/h/thumb_1189005_property_large_81270210.avif | https://www.mubawab-media.com/ad/8/238/796F/h/thumb_1188996_property_large_81270211.avif | https://www.mubawab-media.com/ad/8/238/796F/h/thumb_1189008_property_large_81270212.avif,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.6773,3,0.4392
16,0.1999,36.4561,10.7376,65.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.3224,4,0,250000.0,https://www.mubawab-media.com/ad/8/248/872F/h/photo_00_81373567.avif,https://www.mubawab-media.com/ad/8/248/872F/h/photo_00_81373567.avif | https://www.mubawab-media.com/ad/8/248/872F/h/photo_01_81373568.avif | https://www.mubawab-media.com/ad/8/248/872F/h/photo_02_81373569.avif | https://www.mubawab-media.com/ad/8/248/872F/h/photo_03_81373570.avif,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.6976,3,0.3987
23,0.0025,36.8769,10.3247,52.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3305,4,0,207000.0,https://www.mubawab-media.com/ad/8/247/302F/h/WhatsApp%20Image%202025-11-05%20at%2012.47.56%20PM%20%281%29%20-%20Copie_81358654.avif,https://www.mubawab-media.com/ad/8/247/302F/h/WhatsApp%20Image%202025-11-05%20at%2012.47.56%20PM%20%281%29%20-%20Copie_81358654.avif | https://www.mubawab-media.com/ad/8/247/302F/h/WhatsApp%20Image%202025-11-05%20at%2012.47.57%20PM%20%281%29%20-%20Copie_81358657.avif | https://www.mubawab-media.com/ad/8/247/302F/h/WhatsApp%20Image%202025-11-05%20at%2012.47.57%20PM_81358658.avif | https://www.mubawab-media.com/ad/8/247/302F/h/WhatsApp%20Image%202025-11-05%20at%2012.47.56%20PM%20%282%29%20-%20Copie_81358659.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.6194,3,0.349
16,0.1999,36.4561,10.7376,220.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3144,4,0,550000.0,https://www.mubawab-media.com/ad/7/842/104F/h/69145762-322f-49bc-9ead-2693c954abbd_81063480.avif,https://www.mubawab-media.com/ad/7/842/104F/h/69145762-322f-49bc-9ead-2693c954abbd_81063480.avif | https://www.mubawab-media.com/ad/7/842/104F/h/3b136c0d-7569-4bb2-9026-8ac428225097_81063482.avif | https://www.mubawab-media.com/ad/7/842/104F/h/8ee98d8e-8545-4f56-bab5-8955b8251164_81063483.avif | https://www.mubawab-media.com/ad/7/842/104F/h/506f35cb-694f-4253-a741-bf128bc63c92_81063484.avif,1,2,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0.4729,3,0.4183
16,0.1999,36.4561,10.7376,220.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3164,4,0,360000.0,https://www.mubawab-media.com/ad/7/780/026F/h/WhatsApp%20Image%202022-09-27%20at%2009.30.38%20%282%29_56432076.avif,https://www.mubawab-media.com/ad/7/780/026F/h/WhatsApp%20Image%202022-09-27%20at%2009.30.38%20%282%29_56432076.avif | https://www.mubawab-media.com/ad/7/780/026F/h/WhatsApp%20Image%202022-09-27%20at%2009.30.37%20%282%29_56432078.avif | https://www.mubawab-media.com/ad/7/780/026F/h/WhatsApp%20Image%202022-09-27%20at%2009.30.37%20%283%29_56432079.avif | https://www.mubawab-media.com/ad/7/780/026F/h/WhatsApp%20Image%202022-09-27%20at%2009.30.37%20%284%29_56432080.avif,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6082,2,0.3634
23,0.0017,36.819,10.1658,137.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3285,4,0,860000.0,https://www.mubawab-media.com/ad/8/248/469F/h/thumb_1201511_property_large_81369140.avif,https://www.mubawab-media.com/ad/8/248/469F/h/thumb_1201511_property_large_81369140.avif | https://www.mubawab-media.com/ad/8/248/469F/h/thumb_1201514_property_large_81369141.avif | https://www.mubawab-media.com/ad/8/248/469F/h/thumb_1201515_property_large_81369142.avif | https://www.mubawab-media.com/ad/8/248/469F/h/thumb_1201512_property_large_81369143.avif,1,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.7603,3,0.3883
23,0.0017,36.819,10.1658,200.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3313,1,0,720000.0,https://www.mubawab-media.com/ad/8/248/443F/h/1762510801208_81368774.avif,https://www.mubawab-media.com/ad/8/248/443F/h/1762510801208_81368774.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.5362,2,0.3401
23,0.0017,36.819,10.1658,275.0,3.0,3.0,0.5,0.5524,2.0,2562.03,0.3365,4,0,1305000.0,https://www.mubawab-media.com/ad/8/007/424F/h/thumb_914521_property_xlarge_78936675.avif,https://www.mubawab-media.com/ad/8/007/424F/h/thumb_914521_property_xlarge_78936675.avif | https://www.mubawab-media.com/ad/8/007/424F/h/thumb_914522_property_xlarge_78936676.avif | https://www.mubawab-media.com/ad/8/007/424F/h/thumb_914523_property_xlarge_78936677.avif | https://www.mubawab-media.com/ad/8/007/424F/h/thumb_914525_property_xlarge_78936678.avif,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.6679,2,0.3487
23,0.0025,36.8769,10.3247,154.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2774,4,0,310000.0,https://www.mubawab-media.com/ad/8/227/730F/h/2_81152781.avif,https://www.mubawab-media.com/ad/8/227/730F/h/2_81152781.avif | https://www.mubawab-media.com/ad/8/227/730F/h/1_81152780.avif | https://www.mubawab-media.com/ad/8/227/730F/h/3_81152782.avif | https://www.mubawab-media.com/ad/8/227/730F/h/4_81152783.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.6205,2,0.3749
23,0.0025,36.8769,10.3247,150.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2746,4,0,300000.0,https://www.mubawab-media.com/ad/8/244/075F/h/thumb_1195707_property_large_81323241.avif,https://www.mubawab-media.com/ad/8/244/075F/h/thumb_1195707_property_large_81323241.avif | https://www.mubawab-media.com/ad/8/244/075F/h/thumb_1195708_property_large_81323242.avif | https://www.mubawab-media.com/ad/8/244/075F/h/thumb_1195705_property_large_81323243.avif | https://www.mubawab-media.com/ad/8/244/075F/h/thumb_1195706_property_large_81323244.avif,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6669,2,0.3717
16,0.1999,36.4561,10.7376,120.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3192,4,0,450000.0,https://www.mubawab-media.com/ad/7/879/688F/h/thumb_1148827_property_xlarge_80993734.avif,https://www.mubawab-media.com/ad/7/879/688F/h/thumb_1148827_property_xlarge_80993734.avif | https://www.mubawab-media.com/ad/7/879/688F/h/thumb_1148823_property_xlarge_80993735.avif | https://www.mubawab-media.com/ad/7/879/688F/h/thumb_1148821_property_xlarge_80993736.avif | https://www.mubawab-media.com/ad/7/879/688F/h/thumb_1148822_property_xlarge_80993737.avif,1,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.5821,3,0.3745
23,0.0025,36.8769,10.3247,140.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.271,4,0,450000.0,https://www.mubawab-media.com/ad/8/224/645F/h/gallery_81120351.avif,https://www.mubawab-media.com/ad/8/224/645F/h/gallery_81120351.avif | https://www.mubawab-media.com/ad/8/224/645F/h/gallery_81120353.avif | https://www.mubawab-media.com/ad/8/224/645F/h/gallery_81120354.avif | https://www.mubawab-media.com/ad/8/224/645F/h/gallery_81120355.avif,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.6066,3,0.3691
23,0.0025,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2694,4,0,550000.0,https://www.mubawab-media.com/ad/8/232/237F/h/gallery_81203468.avif,https://www.mubawab-media.com/ad/8/232/237F/h/gallery_81203468.avif | https://www.mubawab-media.com/ad/8/232/237F/h/gallery_81203469.avif | https://www.mubawab-media.com/ad/8/232/237F/h/gallery_81203470.avif | https://www.mubawab-media.com/ad/8/232/237F/h/gallery_81203471.avif,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.6313,2,0.349
16,0.2447,36.4561,10.7376,105.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.2694,4,0,398000.0,https://www.mubawab-media.com/ad/8/201/982F/h/gallery_80881325.avif,https://www.mubawab-media.com/ad/8/201/982F/h/gallery_80881325.avif | https://www.mubawab-media.com/ad/8/201/982F/h/gallery_80881326.avif | https://www.mubawab-media.com/ad/8/201/982F/h/gallery_80881327.avif | https://www.mubawab-media.com/ad/8/201/982F/h/gallery_80881328.avif,1,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7427,2,0.389
20,0.155,35.8245,10.6346,115.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.327,4,0,472000.0,https://www.mubawab-media.com/ad/8/247/889F/h/thumb_1200596_property_large_81364081.avif,https://www.mubawab-media.com/ad/8/247/889F/h/thumb_1200596_property_large_81364081.avif | https://www.mubawab-media.com/ad/8/247/889F/h/thumb_1200597_property_large_81364082.avif | https://www.mubawab-media.com/ad/8/247/889F/h/thumb_1200598_property_large_81364083.avif | https://www.mubawab-media.com/ad/8/247/889F/h/thumb_1200599_property_large_81364084.avif,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.694,3,0.4013
23,0.0025,36.8769,10.3247,56.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3192,4,0,206000.0,https://www.mubawab-media.com/ad/8/147/415F/h/s3_80322047.avif,https://www.mubawab-media.com/ad/8/147/415F/h/s3_80322047.avif | https://www.mubawab-media.com/ad/8/147/415F/h/s33_80322048.avif | https://www.mubawab-media.com/ad/8/147/415F/h/3s33_80322049.avif | https://www.mubawab-media.com/ad/8/147/415F/h/s23_80322050.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0.683,2,0.3747
23,0.0025,36.8769,10.3247,284.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2714,4,0,1000000.0,https://www.mubawab-media.com/ad/8/247/659F/h/gallery_81362117.avif,https://www.mubawab-media.com/ad/8/247/659F/h/gallery_81362117.avif | https://www.mubawab-media.com/ad/8/247/659F/h/gallery_81362118.avif | https://www.mubawab-media.com/ad/8/247/659F/h/gallery_81362119.avif | https://www.mubawab-media.com/ad/8/247/659F/h/gallery_81362120.avif,1,2,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.7039,2,0.3717
20,0.1999,36.8,10.1,172.0,4.0,3.0,0.5,0.3272,2.0,110184.0,0.3581,4,0,550000.0,https://www.mubawab-media.com/ad/8/247/406F/h/WhatsApp%20Image%202025-11-05%20%C3%A0%2013.02.33_dc339886_81359703.avif,https://www.mubawab-media.com/ad/8/247/406F/h/WhatsApp%20Image%202025-11-05%20%C3%A0%2013.02.33_dc339886_81359703.avif | https://www.mubawab-media.com/ad/8/247/406F/h/WhatsApp%20Image%202025-11-05%20%C3%A0%2013.02.34_633eb0c2_81359704.avif | https://www.mubawab-media.com/ad/8/247/406F/h/WhatsApp%20Image%202025-11-05%20%C3%A0%2013.02.34_3578bd5c_81359705.avif | https://www.mubawab-media.com/ad/8/247/406F/h/WhatsApp%20Image%202025-11-05%20%C3%A0%2013.02.34_e6f4f2f8_81359706.avif,1,2,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0.6469,2,0.3347
23,0.0035,36.819,10.1658,140.0,3.0,3.0,0.5,0.6863,2.0,2562.03,0.3192,4,0,185000.0,https://www.mubawab-media.com/ad/8/213/745F/h/2d7387ad-b174-42c1-b0e4-eac361127542_81002642.avif,https://www.mubawab-media.com/ad/8/213/745F/h/2d7387ad-b174-42c1-b0e4-eac361127542_81002642.avif | https://www.mubawab-media.com/ad/8/213/745F/h/2d7387ad-b174-42c1-b0e4-eac361127542-1_81002643.avif | https://www.mubawab-media.com/ad/8/213/745F/h/da31c1d0-b64a-47d5-83f7-a2f5ea6db3d7_81002644.avif | https://www.mubawab-media.com/ad/8/213/745F/h/6d400f83-6e52-4689-881c-800db9ff8713_81002645.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6336,2,0.3315
20,0.19,36.8,10.1,108.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3366,4,0,345600.0,https://www.mubawab-media.com/ad/8/138/811F/h/WhatsApp%20Image%202025-05-06%20%C3%A0%2010.28.46_01ec18fa_80236781.avif,https://www.mubawab-media.com/ad/8/138/811F/h/WhatsApp%20Image%202025-05-06%20%C3%A0%2010.28.46_01ec18fa_80236781.avif | https://www.mubawab-media.com/ad/8/138/811F/h/WhatsApp%20Image%202025-05-06%20%C3%A0%2010.28.47_203d684c_80236782.avif | https://www.mubawab-media.com/ad/8/138/811F/h/WhatsApp%20Image%202025-05-06%20%C3%A0%2010.28.48_4b5cd360_80236783.avif | https://www.mubawab-media.com/ad/8/138/811F/h/WhatsApp%20Image%202025-05-06%20%C3%A0%2010.28.47_d9ec069c_80236784.avif,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6252,2,0.3412
23,0.0025,36.8769,10.3247,174.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2762,4,0,365000.0,https://www.mubawab-media.com/ad/8/247/201F/h/gallery_81357615.avif,https://www.mubawab-media.com/ad/8/247/201F/h/gallery_81357615.avif | https://www.mubawab-media.com/ad/8/247/201F/h/gallery%20%283%29_81357616.avif | https://www.mubawab-media.com/ad/8/247/201F/h/gallery%20%281%29_81357617.avif | https://www.mubawab-media.com/ad/8/247/201F/h/gallery%20%282%29_81357618.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.6785,2,0.3533
23,0.0025,36.8769,10.3247,93.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2762,4,0,280000.0,https://www.mubawab-media.com/ad/8/247/188F/h/494361677_1052790959518649_5111431377793404547_n%20-%20Copie_81357441.avif,https://www.mubawab-media.com/ad/8/247/188F/h/494361677_1052790959518649_5111431377793404547_n%20-%20Copie_81357441.avif | https://www.mubawab-media.com/ad/8/247/188F/h/494361677_1052790959518649_5111431377793404547_n_81357442.avif | https://www.mubawab-media.com/ad/8/247/188F/h/502596564_1655460738435426_8542130321754452169_n_81357443.avif | https://www.mubawab-media.com/ad/8/247/188F/h/494826581_1449373049753851_9198087352340835978_n_81357444.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.6684,2,0.365
16,0.2447,36.4561,10.7376,75.0,1.0,1.0,0.5,0.4454,2.0,154974.0,0.34,4,0,290000.0,https://www.mubawab-media.com/ad/8/247/153F/h/thumb_1199142_property_large_81357144.avif,https://www.mubawab-media.com/ad/8/247/153F/h/thumb_1199142_property_large_81357144.avif | https://www.mubawab-media.com/ad/8/247/153F/h/thumb_1199136_property_large_81357145.avif | https://www.mubawab-media.com/ad/8/247/153F/h/thumb_1199140_property_large_81357146.avif | https://www.mubawab-media.com/ad/8/247/153F/h/thumb_1199143_property_large_81357147.avif,1,2,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.7491,2,0.3734
1,0.3029,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,4,0,369000.0,,https://www.mubawab-media.com/promotion/4/427F/pictures/h/O16%20project%20nuit%2001_80564332.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%2002_80500310.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%20nuit%2002_80500311.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/8_80500312.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4729,1,0.3207
1,0.2542,36.8665,10.1647,112.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.3187,4,0,409000.0,https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115625_81126988.avif,https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115625_81126988.avif | https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115810_81126989.avif | https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115732_81126990.avif | https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115638_81126991.avif,1,2,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0.7034,2,0.3641
17,0.1951,34.7405,10.7603,239.0,3.0,2.0,0.5,0.3081,2.0,130875.5,0.2694,4,0,555000.0,https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342248.avif,https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342248.avif | https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342249.avif | https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342250.avif | https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342251.avif,1,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.5564,3,0.3611
23,0.2353,36.844,10.192,234.0,5.0,3.0,0.5,0.3403,2.0,43985.0,0.3152,4,0,680000.0,https://www.mubawab-media.com/ad/8/246/864F/h/32635250-4e86-4ff6-988a-b5734b448dd3_81354280.avif,https://www.mubawab-media.com/ad/8/246/864F/h/32635250-4e86-4ff6-988a-b5734b448dd3_81354280.avif | https://www.mubawab-media.com/ad/8/246/864F/h/90f6db3c-e114-45d9-8413-6c27b46f92c4_81354281.avif | https://www.mubawab-media.com/ad/8/246/864F/h/4183ca74-9e0d-4954-b045-bfa7f2716a3f_81354282.avif | https://www.mubawab-media.com/ad/8/246/864F/h/c01b0a09-e284-46a4-b166-da3601bc3b0e_81354283.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0.6997,3,0.3806
23,0.0025,36.8769,10.3247,308.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3439,4,0,1700000.0,https://www.mubawab-media.com/ad/8/092/131F/h/WhatsApp%20Image%202025-02-07%20%C3%A0%2016.42.00_60bfba12_80014432.avif,https://www.mubawab-media.com/ad/8/092/131F/h/WhatsApp%20Image%202025-02-07%20%C3%A0%2016.42.00_60bfba12_80014432.avif | https://www.mubawab-media.com/ad/8/092/131F/h/WhatsApp%20Image%202025-02-07%20%C3%A0%2016.42.01_9cd1fe12_80014433.avif | https://www.mubawab-media.com/ad/8/092/131F/h/WhatsApp%20Image%202025-03-14%20%C3%A0%2013.11.47_b39df18d_80014434.avif | https://www.mubawab-media.com/ad/8/092/131F/h/WhatsApp%20Image%202025-03-14%20%C3%A0%2013.11.46_c68b478f_80014435.avif,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.6345,3,0.4052
1,0.2542,36.8665,10.1647,61.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.2694,4,0,115000.0,https://www.mubawab-media.com/ad/8/244/357F/h/gallery_81326511.avif,https://www.mubawab-media.com/ad/8/244/357F/h/gallery_81326511.avif | https://www.mubawab-media.com/ad/8/244/357F/h/gallery_81326512.avif | https://www.mubawab-media.com/ad/8/244/357F/h/gallery_81326513.avif | https://www.mubawab-media.com/ad/8/244/357F/h/gallery_81326514.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5832,2,0.3099
16,0.1999,36.4561,10.7376,300.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3196,4,0,297000.0,https://www.mubawab-media.com/ad/7/786/051F/h/thumb_1083710_property_xlarge_81310719.avif,https://www.mubawab-media.com/ad/7/786/051F/h/thumb_1083710_property_xlarge_81310719.avif | https://www.mubawab-media.com/ad/7/786/051F/h/thumb_1083713_property_xlarge_81310720.avif | https://www.mubawab-media.com/ad/7/786/051F/h/thumb_1083716_property_xlarge_81310721.avif | https://www.mubawab-media.com/ad/7/786/051F/h/thumb_1083717_property_xlarge_81310722.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6685,2,0.3766
16,0.1999,36.4561,10.7376,160.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3148,4,0,490000.0,https://www.mubawab-media.com/ad/7/802/037F/h/d8d43e8c-869e-45bf-949c-9dba148f91cf_79766738.avif,https://www.mubawab-media.com/ad/7/802/037F/h/d8d43e8c-869e-45bf-949c-9dba148f91cf_79766738.avif | https://www.mubawab-media.com/ad/7/802/037F/h/9df2c619-806e-411c-99e7-f4358dbd4609_79766721.avif | https://www.mubawab-media.com/ad/7/802/037F/h/1e8c0749-e46c-49d6-8f09-54799fe8f863_79766728.avif | https://www.mubawab-media.com/ad/7/802/037F/h/6d41fdfc-a76d-4da3-8bd0-7c18e2062c1f_79766729.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4729,2,0.3536
16,0.1999,36.4561,10.7376,110.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.316,4,0,350000.0,https://www.mubawab-media.com/ad/7/903/699F/h/thumb_1163365_property_xlarge_81445608.avif,https://www.mubawab-media.com/ad/7/903/699F/h/thumb_1163365_property_xlarge_81445608.avif | https://www.mubawab-media.com/ad/7/903/699F/h/thumb_1164093_property_xlarge_81445610.avif | https://www.mubawab-media.com/ad/7/903/699F/h/thumb_1164095_property_xlarge_81445611.avif | https://www.mubawab-media.com/ad/7/903/699F/h/thumb_1164096_property_xlarge_81445612.avif,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5882,3,0.4049
20,0.0049,35.8604,10.5953,126.0,3.0,2.0,0.5,0.3642,2.0,150620.48,0.2746,4,0,470000.0,https://www.mubawab-media.com/ad/8/226/439F/h/WhatsApp%20Image%202025-09-28%20at%2014.10.50_81138287.avif,https://www.mubawab-media.com/ad/8/226/439F/h/WhatsApp%20Image%202025-09-28%20at%2014.10.50_81138287.avif | https://www.mubawab-media.com/ad/8/226/439F/h/WhatsApp%20Image%202025-09-28%20at%2014.10.49%20%285%29_81138288.avif | https://www.mubawab-media.com/ad/8/226/439F/h/WhatsApp%20Image%202025-09-28%20at%2014.10.49%20%286%29_81138289.avif | https://www.mubawab-media.com/ad/8/226/439F/h/WhatsApp%20Image%202025-09-28%20at%2014.10.48%20%285%29_81138290.avif,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.7186,2,0.3787
23,0.0025,36.8769,10.3247,112.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3148,4,0,245000.0,https://www.mubawab-media.com/ad/8/246/527F/h/WhatsApp%20Image%202025-11-01%20%C3%A0%2013.20.04_73f1ab1c_81350434.avif,https://www.mubawab-media.com/ad/8/246/527F/h/WhatsApp%20Image%202025-11-01%20%C3%A0%2013.20.04_73f1ab1c_81350434.avif | https://www.mubawab-media.com/ad/8/246/527F/h/WhatsApp%20Image%202025-11-01%20%C3%A0%2013.20.11_1f036cdc_81350435.avif | https://www.mubawab-media.com/ad/8/246/527F/h/WhatsApp%20Image%202025-11-01%20%C3%A0%2013.20.11_68d3f5ab_81350436.avif | https://www.mubawab-media.com/ad/8/246/527F/h/WhatsApp%20Image%202025-11-01%20%C3%A0%2013.20.11_7009d387_81350437.avif,1,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.6042,3,0.3589
20,0.1234,36.8,10.1,114.0,4.0,3.0,0.5,0.183,2.0,110184.0,0.2774,4,0,133000.0,https://www.mubawab-media.com/ad/8/246/452F/h/WhatsApp%20Image%202025-08-23%20at%2019.04.15_81349695.avif,https://www.mubawab-media.com/ad/8/246/452F/h/WhatsApp%20Image%202025-08-23%20at%2019.04.15_81349695.avif | https://www.mubawab-media.com/ad/8/246/452F/h/WhatsApp%20Image%202025-08-23%20at%2019.08.20_81349696.avif | https://www.mubawab-media.com/ad/8/246/452F/h/WhatsApp%20Image%202025-08-23%20at%2019.05.40_81349697.avif | https://www.mubawab-media.com/ad/8/246/452F/h/WhatsApp%20Image%202025-08-23%20at%2019.06.44%20%281%29_81349698.avif,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0.7665,2,0.3782
20,0.1234,36.8,10.1,78.0,3.0,2.0,0.5,0.183,2.0,110184.0,0.2762,4,0,85000.0,https://www.mubawab-media.com/ad/8/246/300F/h/WhatsApp%20Image%202025-11-03%20at%2022.21.45_81348258.avif,https://www.mubawab-media.com/ad/8/246/300F/h/WhatsApp%20Image%202025-11-03%20at%2022.21.45_81348258.avif | https://www.mubawab-media.com/ad/8/246/300F/h/WhatsApp%20Image%202025-11-03%20at%2022.31.25_81348259.avif | https://www.mubawab-media.com/ad/8/246/300F/h/WhatsApp%20Image%202025-11-03%20at%2022.30.41_81348260.avif | https://www.mubawab-media.com/ad/8/246/300F/h/WhatsApp%20Image%202025-11-03%20at%2022.25.44_81348261.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0.5855,2,0.3457
23,0.0017,36.819,10.1658,60.0,3.0,1.0,0.5,0.5524,2.0,2562.03,0.3341,4,0,335000.0,https://www.mubawab-media.com/ad/8/212/271F/h/photo_0_80988318.avif,https://www.mubawab-media.com/ad/8/212/271F/h/photo_0_80988318.avif | https://www.mubawab-media.com/ad/8/212/271F/h/photo_1_80988319.avif | https://www.mubawab-media.com/ad/8/212/271F/h/photo_2_80988320.avif | https://www.mubawab-media.com/ad/8/212/271F/h/photo_3_80988321.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7959,2,0.3706
