gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
4,0.2397,0.1583,37.2744,9.8739,141.0,3.0,2.0,1,0.5,0.4278,2.0,61540.22,0.2694,4,0,564000.0,https://www.mubawab-media.com/ad/7/582/071F/h/facade4%20%281%29_35362391.avif,https://www.mubawab-media.com/ad/7/582/071F/h/facade4%20%281%29_35362391.avif | https://www.mubawab-media.com/ad/7/582/071F/h/facade2%20%281%29_35362389.avif | https://www.mubawab-media.com/ad/7/582/071F/h/IMG-20221121-WA0000_36263694.avif | https://www.mubawab-media.com/ad/7/582/071F/h/IMG-20221121-WA0001_36263695.avif,1,2,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
23,0.9835,0.4514,36.819,10.1658,64.0,2.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3387,4,0,397000.0,https://www.mubawab-media.com/ad/7/942/290F/h/IMG-20241008-WA0008_79608551.avif,https://www.mubawab-media.com/ad/7/942/290F/h/IMG-20241008-WA0008_79608551.avif | https://www.mubawab-media.com/ad/7/942/290F/h/WhatsApp%20Image%202024-06-26%20at%2013.24.03_77483246.avif | https://www.mubawab-media.com/ad/7/942/290F/h/IMG-20241008-WA0007_79608552.avif | https://www.mubawab-media.com/ad/7/942/290F/h/IMG-20241008-WA0009_79608553.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,0.3348,0.1772,36.8665,10.1647,107.0,3.0,2.0,1,0.5,0.247,2.0,43985.0,0.2786,4,0,349890.0,https://www.mubawab-media.com/ad/8/027/223F/h/08_79130577_79130793.avif,https://www.mubawab-media.com/ad/8/027/223F/h/08_79130577_79130793.avif | https://www.mubawab-media.com/ad/8/027/223F/h/00_79130574_79130790.avif | https://www.mubawab-media.com/ad/8/027/223F/h/01%20%285%29_79130575_79130791.avif | https://www.mubawab-media.com/ad/8/027/223F/h/03%20%284%29_79130576_79130792.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.247,0.1415,36.8,10.1,106.0,3.0,2.0,1,0.5,0.3272,2.0,110184.0,0.3164,4,0,305000.0,https://www.mubawab-media.com/ad/8/130/945F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156893.avif,https://www.mubawab-media.com/ad/8/130/945F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156893.avif | https://www.mubawab-media.com/ad/8/130/945F/h/491400497_1203724655088470_2248565831909332026_n_80141123_80156894.avif | https://www.mubawab-media.com/ad/8/130/945F/h/488569417_1196395039154765_4306749625644171080_n_80141127_80156895.avif | https://www.mubawab-media.com/ad/8/130/945F/h/482242294_1176547797806156_8236154194527588077_n_80141117_80156896.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,181.0,3.0,2.0,1,0.5,0.5524,2.0,2562.03,0.3391,4,0,1050000.0,https://www.mubawab-media.com/ad/8/208/537F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.22%20%283%29_80944156_80948423.avif,https://www.mubawab-media.com/ad/8/208/537F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.22%20%283%29_80944156_80948423.avif | https://www.mubawab-media.com/ad/8/208/537F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.22%20%282%29_80944160_80948436.avif | https://www.mubawab-media.com/ad/8/208/537F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.23%20%281%29_80944163_80948451.avif | https://www.mubawab-media.com/ad/8/208/537F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.23%20%284%29_80944158_80948425.avif,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23,0.6177,0.1912,36.8769,10.3247,105.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3236,4,0,358564.0,https://www.mubawab-media.com/ad/8/299/992F/h/IMG-20240703-WA0041_77952963_81932643.avif,https://www.mubawab-media.com/ad/8/299/992F/h/IMG-20240703-WA0041_77952963_81932643.avif | https://www.mubawab-media.com/ad/8/299/992F/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.50.39_911a771a_77952234_81932615.avif | https://www.mubawab-media.com/ad/8/299/992F/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.49.57_06df1993_77952232_81932616.avif | https://www.mubawab-media.com/ad/8/299/992F/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.53.41_ae15f1a4_77940913_81932617.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.2885,0.2257,35.8604,10.5953,112.0,3.0,2.0,0,0.5,0.3642,2.0,150620.48,0.2758,4,0,426690.0,https://www.mubawab-media.com/ad/7/670/686F/h/NVWhatsApp%20Image%202022-12-20%20%C3%A0%2017.27.04_44043431.avif,https://www.mubawab-media.com/ad/7/670/686F/h/NVWhatsApp%20Image%202022-12-20%20%C3%A0%2017.27.04_44043431.avif | https://www.mubawab-media.com/ad/7/670/686F/h/vue%20sejour%20proposition%202%20_44043414.avif | https://www.mubawab-media.com/ad/7/670/686F/h/vue%20sejour%20_44043415.avif | https://www.mubawab-media.com/ad/7/670/686F/h/Vue%20salle%20de%20bain_44043416.avif,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.3616,0.203,36.8665,10.1647,104.0,3.0,2.0,1,0.5,0.5305,2.0,43985.0,0.3124,4,0,375000.0,https://www.mubawab-media.com/ad/7/917/561F/h/61fc4722-4ada-4f15-a9a1-00466a13ad46_GF_75415329.avif,https://www.mubawab-media.com/ad/7/917/561F/h/61fc4722-4ada-4f15-a9a1-00466a13ad46_GF_75415329.avif | https://www.mubawab-media.com/ad/7/917/561F/h/a7f1b988-dc11-4b92-ad23-b264140f6abf_GF_75415330.avif | https://www.mubawab-media.com/ad/7/917/561F/h/18d40bd1-e100-4aa0-b0db-a2dc7157d0af_GF_75415331.avif | https://www.mubawab-media.com/ad/7/917/561F/h/948cdb3f-5a59-42e0-a420-aeb83ffd03a9_GF_75415332.avif,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,143.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3269,4,0,680000.0,https://www.mubawab-media.com/ad/8/303/030F/h/image_2_81963577.avif,https://www.mubawab-media.com/ad/8/303/030F/h/image_2_81963577.avif | https://www.mubawab-media.com/ad/8/303/030F/h/image_3_81963578.avif | https://www.mubawab-media.com/ad/8/303/030F/h/image_4_81963579.avif | https://www.mubawab-media.com/ad/8/303/030F/h/image_5_81963580.avif,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
16,0.5202,0.2279,36.4561,10.7376,110.0,3.0,2.0,1,0.5,0.4552,2.0,154974.0,0.3125,1,0,300000.0,https://www.mubawab-media.com/ad/8/226/684F/h/10_81140586.avif,https://www.mubawab-media.com/ad/8/226/684F/h/10_81140586.avif,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
23,0.6177,0.0491,36.8769,10.3247,66.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3287,4,0,245000.0,https://www.mubawab-media.com/ad/8/232/690F/h/WhatsApp%20Image%202026-02-04%20at%2011.28.44%20%281%29_81902647.avif,https://www.mubawab-media.com/ad/8/232/690F/h/WhatsApp%20Image%202026-02-04%20at%2011.28.44%20%281%29_81902647.avif | https://www.mubawab-media.com/ad/8/232/690F/h/WhatsApp%20Image%202026-02-04%20at%2011.28.32_81902648.avif | https://www.mubawab-media.com/ad/8/232/690F/h/WhatsApp%20Image%202026-02-04%20at%2011.28.44_81902649.avif | https://www.mubawab-media.com/ad/8/232/690F/h/WhatsApp%20Image%202026-02-04%20at%2011.28.45%20%282%29_81902650.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,0.3616,0.203,36.8665,10.1647,56.0,2.0,1.0,1,0.5,0.5305,2.0,43985.0,0.3092,4,0,190000.0,https://www.mubawab-media.com/ad/8/271/694F/h/2_81626721.avif,https://www.mubawab-media.com/ad/8/271/694F/h/2_81626721.avif | https://www.mubawab-media.com/ad/8/271/694F/h/1_81626720.avif | https://www.mubawab-media.com/ad/8/271/694F/h/3_81626722.avif | https://www.mubawab-media.com/ad/8/271/694F/h/4_81626723.avif,1,2,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
23,0.6177,0.2338,36.8769,10.3247,131.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3196,4,0,525000.0,https://www.mubawab-media.com/ad/8/226/742F/h/thumb_1175275_property_large_81141088.avif,https://www.mubawab-media.com/ad/8/226/742F/h/thumb_1175275_property_large_81141088.avif | https://www.mubawab-media.com/ad/8/226/742F/h/thumb_1175272_property_large_81141089.avif | https://www.mubawab-media.com/ad/8/226/742F/h/thumb_1175270_property_large_81141090.avif | https://www.mubawab-media.com/ad/8/226/742F/h/thumb_1175277_property_large_81141091.avif,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,168.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3293,4,0,823000.0,https://www.mubawab-media.com/ad/8/271/772F/h/photo_00_81627522.avif,https://www.mubawab-media.com/ad/8/271/772F/h/photo_00_81627522.avif | https://www.mubawab-media.com/ad/8/271/772F/h/photo_01_81627523.avif | https://www.mubawab-media.com/ad/8/271/772F/h/photo_02_81627524.avif | https://www.mubawab-media.com/ad/8/271/772F/h/photo_03_81627525.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
16,0.5202,0.2279,36.4561,10.7376,116.0,6.0,2.0,0,0.5,0.4552,2.0,154974.0,0.3184,1,0,490000.0,https://www.mubawab-media.com/ad/8/302/988F/h/ChatGPT%20Image%2010%20f%C3%A9vr.%202026%2C%2018_02_01_81963224.avif,https://www.mubawab-media.com/ad/8/302/988F/h/ChatGPT%20Image%2010%20f%C3%A9vr.%202026%2C%2018_02_01_81963224.avif,1,2,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
16,0.3738,0.1583,36.4561,10.7376,51.0,2.0,1.0,1,0.5,0.4454,2.0,154974.0,0.279,4,0,170000.0,https://www.mubawab-media.com/ad/8/291/145F/h/vzukgZPmuOihvW3X-thumb_81834523.avif,https://www.mubawab-media.com/ad/8/291/145F/h/vzukgZPmuOihvW3X-thumb_81834523.avif | https://www.mubawab-media.com/ad/8/291/145F/h/EaG0XpfX9YcRoaIv-thumb_81834525.avif | https://www.mubawab-media.com/ad/8/291/145F/h/pvQ1hOahokVT9fBp-thumb_81834526.avif | https://www.mubawab-media.com/ad/8/291/145F/h/3p1H4YLEpMb19rs2-thumb_81834527.avif,1,2,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
1,0.3348,0.1772,36.8665,10.1647,142.0,4.0,3.0,0,0.5,0.247,2.0,43985.0,0.3114,4,0,407000.0,https://www.mubawab-media.com/ad/8/164/257F/h/Copy%20of%20O16%20project%2008_80502890.avif,https://www.mubawab-media.com/ad/8/164/257F/h/Copy%20of%20O16%20project%2008_80502890.avif | https://www.mubawab-media.com/ad/8/164/257F/h/13_80502891.avif | https://www.mubawab-media.com/ad/8/164/257F/h/9_80502892.avif | https://www.mubawab-media.com/ad/8/164/257F/h/14_80502893.avif,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.3616,0.214,36.8665,10.1647,120.0,4.0,3.0,0,0.5,0.5305,2.0,43985.0,0.3256,4,0,406000.0,https://www.mubawab-media.com/ad/8/224/256F/h/D6-4_81116390.avif,https://www.mubawab-media.com/ad/8/224/256F/h/D6-4_81116390.avif | https://www.mubawab-media.com/ad/8/224/256F/h/D6-5_81116391.avif | https://www.mubawab-media.com/ad/8/224/256F/h/D6-7_81116392.avif | https://www.mubawab-media.com/ad/8/224/256F/h/D6-8_81116393.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,0.3738,0.1583,36.4561,10.7376,104.0,2.0,2.0,1,0.5,0.4454,2.0,154974.0,0.3204,4,0,390000.0,https://www.mubawab-media.com/ad/8/296/962F/h/thumb_1270795_property_large_81898715.avif,https://www.mubawab-media.com/ad/8/296/962F/h/thumb_1270795_property_large_81898715.avif | https://www.mubawab-media.com/ad/8/296/962F/h/thumb_1270792_property_large_81898708.avif | https://www.mubawab-media.com/ad/8/296/962F/h/thumb_1270791_property_large_81898709.avif | https://www.mubawab-media.com/ad/8/296/962F/h/thumb_1270793_property_large_81898710.avif,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16,0.3738,0.1583,36.4561,10.7376,46.0,1.0,1.0,1,0.5,0.4454,2.0,154974.0,0.3148,4,0,260000.0,https://www.mubawab-media.com/ad/8/213/809F/h/6b5df015-ec40-4c5c-812c-efcedc33c365_81024400.avif,https://www.mubawab-media.com/ad/8/213/809F/h/6b5df015-ec40-4c5c-812c-efcedc33c365_81024400.avif | https://www.mubawab-media.com/ad/8/213/809F/h/thumb_1159569_property_large_81003285.avif | https://www.mubawab-media.com/ad/8/213/809F/h/thumb_1159565_property_large_81003286.avif | https://www.mubawab-media.com/ad/8/213/809F/h/thumb_1159564_property_large_81003287.avif,1,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
16,0.3738,0.1583,36.4561,10.7376,121.0,1.0,1.0,1,0.5,0.4454,2.0,154974.0,0.316,3,0,239400.0,https://www.mubawab-media.com/ad/8/164/334F/h/thumb_1113165_property_large_80503655.avif,https://www.mubawab-media.com/ad/8/164/334F/h/thumb_1113165_property_large_80503655.avif | https://www.mubawab-media.com/ad/8/164/334F/h/thumb_1113166_property_large_80503656.avif | https://www.mubawab-media.com/ad/8/164/334F/h/thumb_1113164_property_large_80503657.avif,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.3348,0.1772,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,4,0,369000.0,nan,https://www.mubawab-media.com/promotion/4/427F/pictures/h/O16%20project%20nuit%2001_80564332.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%2002_80500310.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%20nuit%2002_80500311.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/8_80500312.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9835,0.4514,36.844,10.3247,121.0,3.0,2.0,1,0.5,0.5305,2.0,2562.03,0.3176,4,0,430000.0,https://www.mubawab-media.com/ad/8/300/328F/h/WhatsApp%20Image%202026-02-09%20at%203.41.55%20PM%20%281%29_81938827.avif,https://www.mubawab-media.com/ad/8/300/328F/h/WhatsApp%20Image%202026-02-09%20at%203.41.55%20PM%20%281%29_81938827.avif | https://www.mubawab-media.com/ad/8/300/328F/h/WhatsApp%20Image%202026-02-09%20at%203.41.56%20PM_81938828.avif | https://www.mubawab-media.com/ad/8/300/328F/h/WhatsApp%20Image%202026-02-09%20at%203.41.55%20PM_81938829.avif | https://www.mubawab-media.com/ad/8/300/328F/h/WhatsApp%20Image%202026-02-09%20at%203.41.56%20PM%20%281%29_81938830.avif,1,2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,93.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3387,4,0,539000.0,https://www.mubawab-media.com/ad/7/942/301F/h/IMG-20240927-WA0010_79608608.avif,https://www.mubawab-media.com/ad/7/942/301F/h/IMG-20240927-WA0010_79608608.avif | https://www.mubawab-media.com/ad/7/942/301F/h/WhatsApp%20Image%202024-06-26%20at%2013.24.03_77483949.avif | https://www.mubawab-media.com/ad/7/942/301F/h/IMG-20240927-WA0009_79608610.avif | https://www.mubawab-media.com/ad/7/942/301F/h/IMG-20240927-WA0011_79608611.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
20,0.247,0.1415,36.8,10.1,98.0,3.0,2.0,1,0.5,0.3272,2.0,110184.0,0.3212,4,0,282000.0,https://www.mubawab-media.com/ad/8/136/240F/h/486665757_1187592090035060_6791125111915232264_n_80141126_80211559.avif,https://www.mubawab-media.com/ad/8/136/240F/h/486665757_1187592090035060_6791125111915232264_n_80141126_80211559.avif | https://www.mubawab-media.com/ad/8/136/240F/h/App.2-2_80243053.avif | https://www.mubawab-media.com/ad/8/136/240F/h/491400497_1203724655088470_2248565831909332026_n_80141123_80211546.avif | https://www.mubawab-media.com/ad/8/136/240F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80211545.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,149.0,3.0,2.0,1,0.5,0.5524,2.0,2562.03,0.3431,4,0,864000.0,https://www.mubawab-media.com/ad/8/208/538F/h/RENDER%20023%20rectif_19136918_80948465.avif,https://www.mubawab-media.com/ad/8/208/538F/h/RENDER%20023%20rectif_19136918_80948465.avif | https://www.mubawab-media.com/ad/8/208/538F/h/GENERALE_19136915_80948463.avif | https://www.mubawab-media.com/ad/8/208/538F/h/Entr%C3%A9e_19136917_80948464.avif | https://www.mubawab-media.com/ad/8/208/538F/h/WhatsApp%20Image%202023-11-21%20at%2022.56.22%20%281%29_80944155_80948466.avif,1,2,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
23,0.6177,0.1912,36.8769,10.3247,106.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3204,4,0,380766.0,https://www.mubawab-media.com/ad/8/299/993F/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.44_f9b763ae_77940908_81932662.avif,https://www.mubawab-media.com/ad/8/299/993F/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.44_f9b763ae_77940908_81932662.avif | https://www.mubawab-media.com/ad/8/299/993F/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.50.39_911a771a_77952234_81932651.avif | https://www.mubawab-media.com/ad/8/299/993F/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.49.57_06df1993_77952232_81932652.avif | https://www.mubawab-media.com/ad/8/299/993F/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.53.41_ae15f1a4_77940913_81932653.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.2885,0.2257,35.8604,10.5953,107.0,3.0,2.0,0,0.5,0.3642,2.0,150620.48,0.3112,4,0,415524.0,https://www.mubawab-media.com/ad/7/670/713F/h/Vue%204%20exterieur_44044987.avif,https://www.mubawab-media.com/ad/7/670/713F/h/Vue%204%20exterieur_44044987.avif | https://www.mubawab-media.com/ad/7/670/713F/h/A04%20%281%29_44044988.avif | https://www.mubawab-media.com/ad/7/670/713F/h/vue%20sejour%20proposition%202%20_44044989.avif | https://www.mubawab-media.com/ad/7/670/713F/h/vue%20sejour%20_44044990.avif,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1,0.447,0.2139,36.899,10.2358,85.0,3.0,2.0,0,0.5,0.4235,2.0,43985.0,0.2694,4,0,240000.0,https://www.mubawab-media.com/ad/8/302/840F/h/gallery_81961851.avif,https://www.mubawab-media.com/ad/8/302/840F/h/gallery_81961851.avif | https://www.mubawab-media.com/ad/8/302/840F/h/gallery_81961852.avif | https://www.mubawab-media.com/ad/8/302/840F/h/gallery_81961853.avif | https://www.mubawab-media.com/ad/8/302/840F/h/gallery_81961854.avif,1,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,162.0,4.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3383,4,0,825000.0,https://www.mubawab-media.com/ad/8/036/245F/h/a6d9513d-1b5d-440b-a43a-5dd67e8fec70_a1251820-2d22-41e6-b55b-fd634113df7d_79220069.avif,https://www.mubawab-media.com/ad/8/036/245F/h/a6d9513d-1b5d-440b-a43a-5dd67e8fec70_a1251820-2d22-41e6-b55b-fd634113df7d_79220069.avif | https://www.mubawab-media.com/ad/8/036/245F/h/ca019cb3-3cd6-4fbf-b4ce-2fba7c1b6f2e_9850d139-8153-4a18-85fa-87e131729222_79220070.avif | https://www.mubawab-media.com/ad/8/036/245F/h/2392acd2-b6ae-41bf-9f9d-a5d2312cc194_31a88c99-a4ea-4d75-9b70-b3caf5ee3605_79220071.avif | https://www.mubawab-media.com/ad/8/036/245F/h/dd9a7555-2c02-41c2-bdad-78ca55c3f5d9_95b61364-c418-4a8b-8c2e-f0241ddcca7a_79220072.avif,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,120.0,3.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3383,4,0,700000.0,https://www.mubawab-media.com/ad/8/109/171F/h/0279451b-dc43-42e1-a28f-66eda8b89d7e_8a461e10-100c-45c2-bb44-f23498a1aa4c_79935804.avif,https://www.mubawab-media.com/ad/8/109/171F/h/0279451b-dc43-42e1-a28f-66eda8b89d7e_8a461e10-100c-45c2-bb44-f23498a1aa4c_79935804.avif | https://www.mubawab-media.com/ad/8/109/171F/h/9fa1699f-9cb0-4568-ba95-091da4b4378d_692eeeaa-f472-4760-b386-255fd9d4345c_79935805.avif | https://www.mubawab-media.com/ad/8/109/171F/h/8eead38f-b845-46dd-ad8a-a4cd5edff9c1_739b1f3e-0944-4bb3-8891-2055df4a5910_79935806.avif | https://www.mubawab-media.com/ad/8/109/171F/h/ba1199ad-44b3-4bf3-8c59-552a90548215_e097631b-ca3e-4185-bc2f-a2e98060eff2_79935807.avif,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,160.0,3.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3395,4,0,820000.0,https://www.mubawab-media.com/ad/8/160/406F/h/2b5d7d10-6eff-4ae5-94f2-1b3682b042e7_9_80463739.avif,https://www.mubawab-media.com/ad/8/160/406F/h/2b5d7d10-6eff-4ae5-94f2-1b3682b042e7_9_80463739.avif | https://www.mubawab-media.com/ad/8/160/406F/h/70fa24e2-cf9f-4dcf-9993-4025a7a0717a_5_80463740.avif | https://www.mubawab-media.com/ad/8/160/406F/h/bc7fc789-4c92-46f4-a806-bc0b7d154b9e_2_80463741.avif | https://www.mubawab-media.com/ad/8/160/406F/h/a70fb2a0-6374-45e5-b2a6-04d76f5dc49a_8_80463742.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,0.6177,0.6004,36.8769,10.3247,198.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3472,4,0,1500000.0,https://www.mubawab-media.com/ad/8/302/811F/h/thumb_1275180_property_large_81961626.avif,https://www.mubawab-media.com/ad/8/302/811F/h/thumb_1275180_property_large_81961626.avif | https://www.mubawab-media.com/ad/8/302/811F/h/thumb_1275207_property_large_81961627.avif | https://www.mubawab-media.com/ad/8/302/811F/h/thumb_1275204_property_large_81961628.avif | https://www.mubawab-media.com/ad/8/302/811F/h/thumb_1275206_property_large_81961629.avif,1,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23,0.6177,0.8288,36.8769,10.3247,140.0,4.0,4.0,1,0.5,0.8015,2.0,2562.03,0.3132,4,0,700000.0,https://www.mubawab-media.com/ad/8/111/300F/h/231d3bf3-c5c3-43ac-99b5-7f4d10815c81_1%20%282%29_79957605.avif,https://www.mubawab-media.com/ad/8/111/300F/h/231d3bf3-c5c3-43ac-99b5-7f4d10815c81_1%20%282%29_79957605.avif | https://www.mubawab-media.com/ad/8/111/300F/h/1adfc5bf-90c6-4e1e-a1a1-baf9f9d99300_2_79957606.avif | https://www.mubawab-media.com/ad/8/111/300F/h/9f1cb9b9-e11b-4955-baf7-30d183e2666e_3_79957607.avif | https://www.mubawab-media.com/ad/8/111/300F/h/23ba0160-57ad-48a9-977c-4a5fe95561bb_4_79957608.avif,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,0.5202,0.2279,36.4561,10.7376,35.0,2.0,1.0,1,0.5,0.4552,2.0,154974.0,0.3164,2,0,48000.0,https://www.mubawab-media.com/ad/8/302/805F/h/TAARAFCHI%20IMMO%2058%20823%20036%2058%20828%20837%20-%202026-02-13T121710.255_81961631.avif,https://www.mubawab-media.com/ad/8/302/805F/h/TAARAFCHI%20IMMO%2058%20823%20036%2058%20828%20837%20-%202026-02-13T121710.255_81961631.avif | https://www.mubawab-media.com/ad/8/302/805F/h/TAARAFCHI%20IMMO%2058%20823%20036%2058%20828%20837%20-%202026-02-13T121753.020_81961632.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0.5202,0.2279,36.4561,10.7376,90.0,2.0,1.0,1,0.5,0.4552,2.0,154974.0,0.3467,4,0,240000.0,https://www.mubawab-media.com/ad/8/302/777F/h/f9447aea-6be5-42f3-8035-f6a16c010957_81961194.avif,https://www.mubawab-media.com/ad/8/302/777F/h/f9447aea-6be5-42f3-8035-f6a16c010957_81961194.avif | https://www.mubawab-media.com/ad/8/302/777F/h/017ff1d4-8de6-4313-9985-1831f38eaae1_81961195.avif | https://www.mubawab-media.com/ad/8/302/777F/h/e5e20e0b-0b6c-4d05-9a99-eb23f89cce3d_81961196.avif | https://www.mubawab-media.com/ad/8/302/777F/h/9761d64f-8bfd-4847-8f54-9d98501c9d81_81961197.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.447,0.2139,36.899,10.2358,115.0,3.0,2.0,1,0.5,0.4235,2.0,43985.0,0.3722,4,0,490000.0,https://www.mubawab-media.com/ad/8/241/862F/h/WhatsApp%20Image%202025-10-26%20at%203.15.20%20PM_81301010.avif,https://www.mubawab-media.com/ad/8/241/862F/h/WhatsApp%20Image%202025-10-26%20at%203.15.20%20PM_81301010.avif | https://www.mubawab-media.com/ad/8/241/862F/h/WhatsApp%20Image%202025-10-26%20at%203.15.21%20PM%20%282%29_81301011.avif | https://www.mubawab-media.com/ad/8/241/862F/h/WhatsApp%20Image%202025-10-26%20at%203.15.21%20PM%20%283%29_81301012.avif | https://www.mubawab-media.com/ad/8/241/862F/h/WhatsApp%20Image%202025-10-26%20at%203.15.21%20PM_81301013.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23,0.9835,0.4514,36.819,10.1658,224.0,5.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3136,4,0,1350000.0,https://www.mubawab-media.com/ad/8/192/152F/h/FB_IMG_1754044121098_80784575.avif,https://www.mubawab-media.com/ad/8/192/152F/h/FB_IMG_1754044121098_80784575.avif | https://www.mubawab-media.com/ad/8/192/152F/h/FB_IMG_1754044126490_80784576.avif | https://www.mubawab-media.com/ad/8/192/152F/h/FB_IMG_1754044124550_80784577.avif | https://www.mubawab-media.com/ad/8/192/152F/h/FB_IMG_1754044115338_80784578.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
