id,type_annonce,type_bien,description,prix_affiche,devise,ville,gouvernorat,localisation_complete,image_url
1551717102757354,Location,Maison/Villa,5 800 TND Location villa Tunis,5 800 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/621838507_1921532845105161_668500565743081629_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=9aNrU731OmIQ7kNvwE9FIs2&_nc_oc=Adm5HprWLq5VrNAKQSGSPYqGt0hlAzT8L9zdiHu1AfT6mqUg7aUBekw2rs8Bqk81fuQ&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AfvllbsmAfR_KQ1QnaJ32knw2fsRDuZRyPVS1olIYhbafQ&oe=699966BC
951439250884023,Location,Studio,"5 TND A louer un studio S+1 Fondouk Jedid, Nabul, Tunisia",5 TND,TND,Nabul,Tunis,"Nabul, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/634078517_1609287697075172_6078207187221669223_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=b_p-9wmfup4Q7kNvwEUUNst&_nc_oc=AdmE7DHcweRmXLbpvMT5p1bszBpiSYWfeJXeCukVbPKrHq0Ijq7I2YB6t1MuTaW6vvo&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AftGuY-Vb_VNeepu1wC-zCtmArpPNmT0WoHjhNzb4VEmpw&oe=699941A3
1516115943453026,Location,Bureau,1 300 TND 📍Montplaisir :A Louer Bureau H+2 Tunis,1 300 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/617534403_2075616183209857_3937250222974117162_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=247b10&_nc_ohc=W5-YaH6L5AkQ7kNvwHXvtbq&_nc_oc=AdnH8MYspEjTjSEfhx9Z4XA1D0NT9HS39Cmkt4gv52H-4YmnLSroCmr2pKR0xSitfsw&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AfuCzSWhAtdtUbX-8J-VuuFsUd3mi64VwOdZZvKsNnRcBw&oe=699951F8
25322056034117898,Location,Appartement S+4+,1 700 TND À louer s+4 à Menzah 7 Ariana,1 700 TND,TND,Menzah,Ariana,"Menzah, Ariana",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/596436855_878126581286126_1429904522667139555_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=xQT8wgkhq8wQ7kNvwGAYnHn&_nc_oc=AdmMy9NJjL8kK9ZOTishs3CscRe1-3irFAe0hf38SfW4reIIlGhWiJ27HQ_HVWQdEfs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AfvIfVs_nWPVDofOpTcVHdrGupeQNyggqs78KOqel4OSOg&oe=69993FC3
1127816126160655,Location,Appartement S+2,120 TND 180 TND S+2 à louer,120 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/567760874_2262851177525262_7587789029679017498_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=plEZKHZVrTMQ7kNvwG7xb5p&_nc_oc=AdmnBLqAtzGWi9yk2370hdtvPufP_QySlPxLP0XptjYhgVweLC_rTqdHdBYmOA5kcGk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_Afvxd6Oz2uOsHW05PmAfPW-URvwLD01TfRxKfPjHYTcYLQ&oe=69994265
1649978402697118,Location,Autre,3 500 TND 54544048 La Marsa,3 500 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/615271359_1271235414837821_4008375031363256544_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=z9OYRwNZKTIQ7kNvwHXbLRq&_nc_oc=AdkfIaQsFNGseC9zamy8NzKKtZg8USmFbjHFo6wVrQtTHQzpqHShAPE5B1HxcbE65zg&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AftWhEWGnyR5XfEdw0rJNkiV9mzHu2X2gRZwAn5ZYsgRFQ&oe=699969BE
1898442534372884,Location,Appartement S+1,800 TND À louer – Appartement S+1 à AFH Mrezga Hammamet,800 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/618666760_122386107854011364_2389573188390438229_n.jpg?stp=c160.0.960.960a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=AQQnId1BRjQQ7kNvwEfqUZU&_nc_oc=AdmTCDcbaZ9W7skr3sKVlvRsS8QhakWCwjNY9VEI8qWz6G8YHn3rxQ6v421e2W3dxZc&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AfuDhz4UmC13isS-NUWcBM2jHWM7T3PBh1vEgS0KsntJCQ&oe=69995A49
1289764766540120,Location,Appartement S+2,1 600 TND 📍ENNASR 2 : APPARTEMENT S+2 HS A LOUER Ariana,1 600 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/633651788_923097196934283_7677738799755484983_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=9Pxk3EnmffgQ7kNvwH5kq6O&_nc_oc=AdkzbUp-o5SEYl2RIW3p_ThHAIfYc_QWV0I8WPN0BPUpZzDPLTdyLvnMDjuxqQjMcTs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_AfuOsqZcnCEKBE8ttEPkERnMDdCEXw3ggnUvZSJllaiPGg&oe=699947CD
1596775404790542,Location,Appartement,Gratuit Appartement meublé a louer par jours el mourouj 6 a côté MG Bou Mhel el-Bassatine,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/622355869_3835539063243821_6021660334086718719_n.jpg?stp=c200.0.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=4PMZPXPHR-AQ7kNvwFBhNFf&_nc_oc=AdlxjhaaAH8_IF5awq2SNtGifrsPqSTkq9eRVsb6P3UNITC0JyZRI8L73cvcwb7cEso&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=-KKNuT-S8z9rsR4n_GYXHQ&oh=00_Afs0gh5pmvv6gwpW1eClOqxijbu06EBNvHYcMILc7jtBlg&oe=69995E34
2040316973406513,Location,Appartement S+1,1 200 TND A louer s+1 bien meublé a laouîna disponible le 1 decembre Le Kram,1 200 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/583342449_2049740532507690_3008456357202020537_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=uu0sZBQok7kQ7kNvwFk4_Ud&_nc_oc=AdmZAC-ZOBvJM2l1sqLUbvnj9NXzktwm-emIUDD7vGMVnZ-Iu8RrS4dQDz1a6K6KZeM&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfvD9M9GvFuz4WLemGihq49KcAuKscucxm1xCjUGSnSjCg&oe=69993669
2092043774953202,Location,Appartement S+1,1 200 TND À louer un spacieux appartement de 84 m² S+1 situé à EL MENZAH 9 C Tunis,1 200 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/623460894_26137216762550063_2440482785721560282_n.jpg?stp=c0.80.719.719a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zJ9ezWkazEcQ7kNvwGuQRQa&_nc_oc=AdlfGid6zAGpom64VgZm8SAktQa91eGzrOaxu9o4OrgVjQGOFHYTcw-wlAtlNIX4Jqk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfuVOHS2NOXwcTSlKkrqvd_5lN14e_ZQGeahX3-ADkbVMw&oe=6999495F
1140106994698754,Location,Autre,Gratuit S + 2 للكراء Raoued,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616127366_1254464419903589_3040841795046474808_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=JYpnO-0qpIwQ7kNvwFRDF6Z&_nc_oc=Admo8EzzouhfrU7XGydQ1-wjAqwU13Wg1x-5YgEJ3HQOoqdU-lgh2Rt_kv24yRmKJJE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_Afsmn-76KuSByZ6FIU9AU2U3FVTG0_KBbAqH3CH-4tWNGg&oe=69995755
25887520907554864,Location,Autre,1 400 TND À louer Bou Mhel el-Bassatine,1 400 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/625296548_26051632567857183_2196661408188852246_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=A8VwAO_WwIQQ7kNvwHhO8mO&_nc_oc=AdkgY8LOv3nizA4FaczF7K2tBuSFHxNdBblnIOY7u4kk8Hzn5oMTPYGI6z4xWu7DwSg&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfsxHTh-7e5L-caxAarN0ruAlZcdxSQXHFiXXccGgWzfHw&oe=699962D2
2058691148302724,Location,Appartement S+3,1 TND Apparemment s+3 Tunis,1 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616947036_819167444486795_3851786361683433663_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=44TO8m424OgQ7kNvwEXMdsn&_nc_oc=AdklY5gj1eIajyUTiy1Um0MdnBjsDWODxknog0A2VjobRMVEgUki_0vR-pFZRQUou-U&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfuOnQS0r1k5tppgsZb9uuZCp76zgVJr2tW3dWHlObGy4Q&oe=69996818
850303727643772,Location,Autre,Gratuit 54544048 La Marsa,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/605997747_1927618204828798_8216876804743183096_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=exukSVOXgO0Q7kNvwEMg360&_nc_oc=Adk1azOQSUtmSbgWdWNc4K4BD-3JUdeWPpNBnOcy_SID_3mqdFnrxg6TZCKGqUdMxig&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfsBEfs6t-xyLQZWoa-R0R1TgH11Ryl7cwrDFNJzPpWBRA&oe=699962BF
1959646941264404,Location,Maison/Villa,1 TND Villa avec piscine hammamet sud Hammamet,1 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/622679837_2696057074105559_8006448957260969388_n.jpg?stp=c200.0.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=KIC7TR7I0qMQ7kNvwGVEv2_&_nc_oc=AdmTzzkv9Q0jjp-80Df6HsWAfO0nsuOYWZBOc8IO42YX_qIg_j05RN05GHNYKmQ6z-w&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfuRLDVTW9rKbVurQreJP5Ad1lI04ALEGO4E_7kwg3Z09Q&oe=69994BB3
1426763952135000,Location,Appartement S+1,1 000 TND À louer un appartement S+1 à Ain zaghouan Le Kram,1 000 TND,TND,Ain zaghouan,Zaghouan,"Ain zaghouan, Zaghouan",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/628261906_1968002014597808_3358725505785361824_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=Mg89N2Ni6csQ7kNvwFMSaXF&_nc_oc=AdmOH5S-OLTuI-jtjVk-ZKUhVBxsjbHJ-wc5LJeRHSbLGZGzCb6r9nRt0vnTJKwfbK0&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfumnAXH8Y-Bk3Axn2MjS6Jcy0nK-CdSLRIg8rCdP3gtpg&oe=69995246
1521764179067396,Location,Appartement S+1,1 TND S+1 awina a louer Le Kram,1 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/585887179_1497765888110884_2176420265232455575_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=SZdnB2dOeLAQ7kNvwHD4_cU&_nc_oc=AdldsXxiX1Yduph1v3ajkF2qvPUeRix3ucmQUab3trNsIEKzf62kphcbEEKRfzj9yuo&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfvIZbq8GOqLet-aDS5PXWZFDFsYaddbtTy0qyAG4z_Lxw&oe=69996536
25565842829775147,Location,Appartement S+1,1 300 TND Spacieux s1 a la soukra pas loin de mme hchicha La Soukra,1 300 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/617507814_1243212437656450_1951986516859932128_n.jpg?stp=c350.0.900.900a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=TbtPArQvOmAQ7kNvwH4sU_1&_nc_oc=AdkdB-niz2vXlPLUldsoATjq1OilO_UBA6oP-N4tfyFnH3sglJPEhhnkOOs_FRfJX4E&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HWNdk9pvyZAUG47ZGu7fwg&oh=00_AfsTPmQwPD23VtNXiiaOZYCKgQJSkyJHlbmivubBol3Giw&oe=699950A8
1582332733076235,Location,Appartement S+1,250 TND S+1 a louer a cité Khaled Ibn Walid Manouba numéro 22611997 Douar Hicher,250 TND,TND,Manouba,Manouba,Manouba,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/619079313_122185672742458238_7671332284923171738_n.jpg?stp=c0.86.780.780a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=NV4-PocE7MwQ7kNvwF0SI2z&_nc_oc=AdkxnAP6dqkqSp0aGvQFkr_cG6u3ey5oJ-jUp3yYGPaUjJEybYKh3gX54TfJEET9xS0&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfunGD0ixAa4dOrQgxLqfcFrX3CVyW7nHKzVprV2G7maSg&oe=69994BAA
1437592734695031,Location,Appartement,"Gratuit Appartement à louer Bir-Bou-Regba, Nabul, Tunisia",,TND,Nabul,Tunis,"Nabul, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/612610879_1384424922549923_4024847547515555114_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=2Hyx4Cy_0TsQ7kNvwH85ySo&_nc_oc=AdkzSaTmxqUZnRrFMvkaZ-ZBYe6zJPiyUtq73py-jvyPiaziyopOWR6Xl25oF-uKahk&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfvIq2yrWTQkYZ5toQ0bf__-0UuKbcY3m5tJn4ObTPz3nA&oe=69994713
882523484424447,Location,Appartement S+1,750 TND À louer s+1 Ariana,750 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/627375945_10224734684312864_6544065518226246874_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=t1XUvw6x5EEQ7kNvwELYdBp&_nc_oc=AdnT0WYyOhbWeF3RF6ruGEkVUtKBeOsJGBZLeSE_opWMU8ox_x_8UluUH4wHFCscOH4&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfsHkdhaUDb-gQ0v_fH1lW4IUWaM6JkeOT0c7fgknQ0MrA&oe=69995EEA
1279732984189395,Location,Appartement,750 TND appartement a louer tout neuf La Goulette,750 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/632389720_122155332224646119_620533834245889137_n.jpg?stp=c0.83.750.750a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=V_xgFBrCjCAQ7kNvwGnxZWm&_nc_oc=Adm_SPTE5HzqVrRG7t78OOFW9ctBKYKQ-ZwryEaWS00XiostESu2SudRPpTxqgfIlEU&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_Afup6MQQA-zUoKtdRftpe0-DfqDywIb3ZrwbEZwgjF0SYg&oe=699960D9
880199581051124,Location,Maison/Villa,1 200 TND A louer a l’année à Hammamet (birbouragba) une maison S+3 Hammamet,1 200 TND,TND,Hammamet,Tunisie,"Hammamet, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/610949254_893457550028517_19068314476884035_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=8FCzMrGnBY8Q7kNvwGAmskX&_nc_oc=AdnzYamv5pEyf7NWz_bX4ol1_d_IZq_eUbIcCmDbiRDiq-Z2gNzWga64lu7BLSUhP0Y&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfvGuK1wgcSKc7HxDiOvonWZJ14k1bgJR__GXvAM4sTIuA&oe=69994E4C
1395262765713018,Location,Appartement S+3,1 150 TND À louer : Un appartement S+3 au Jardins de Laouina Le Kram,1 150 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/626082339_1364293748717940_7953853707916027741_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=btPZ299FjBEQ7kNvwGsdBsn&_nc_oc=Adn7ClVMZvDwA-B0unqDvl7fclz9mr-40StNtiKKWXzGuzpNMVwjJzUlrsiCCSErnYM&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AftixWeKDp6MU_PDZ6W34Q0L5uFYj0X_pHwnOvvaDapqlg&oe=69994735
1536685724097371,Location,Autre,1 TND 2 locaux commerciaux a jardin menzah 2 Sidi Bou Saïd,1 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/635103211_1964010677662805_9114660316870915905_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=lCzN5dv6d4kQ7kNvwEm3nnt&_nc_oc=AdnJKH6VjmHvn7pOsIhZ1lyygLSyqq8Oa6Hr0xC9-kKH9HTFqQxSNSkc5DZ4wZ1ZIxs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfuHBdOo_DWNmWJSLimwvmT7AO9j2UmU65jTZYTeKQ-5NA&oe=69994D6F
1626961525343046,Location,Autre,Gratuit Dépôt à louer Ettadhamen Mnihla,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/573614386_1842834879708181_1998798923178052215_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=AAtfVBK0nm4Q7kNvwFrIHJH&_nc_oc=AdlOmLMZQJ48dmL3vxo1cdwFOfsUju41HYykWAtzCrSXsai-8HbgT2b8jRk9-sdOuKk&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfsfweEogX-XAfeSD_l8cjARM9umCHNc3bRrZD3op93Rdg&oe=699959F0
1251549326871996,Location,Autre,1 TND 🏠𝐄𝐍𝐍𝐀𝐒𝐑 2 ; 𝐚̀ louer Spacieux 𝘼𝙥𝙥𝙩 𝐒+3 bien situé🏠 Ariana,1 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/623008744_25854713967457936_1443390773146503240_n.jpg?stp=c128.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=fI1bhamjfE8Q7kNvwH8VWtH&_nc_oc=Adl98HUZH64Sa0BJqbpVV0qxdsgoPtE5VAJYKiPQg4l5SH7HfwDjWdZrrlIKyC_109A&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfvL9Kxs9jppQUmwOFTiIooIdsiGSouLt7XwQaoABlfmxw&oe=69993BDE
882343177744309,Location,Autre,240 000 TND دار style américain في بوفيشة للبيع Hammamet,240 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/631644609_1277515014286850_5231446829448291001_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=uc0GSbK0dl0Q7kNvwHr-h7O&_nc_oc=Adm_tQ0o98TE1zNOuL6a3aud_zZvoofC2U-2TkLNssf1ZJaU4_cAJpPhV-PRhVcOGG8&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=zCRsQBsFtV9BxKG6QwucTA&oh=00_AfsDWeIIKCwMxdwmyJo2223wYjJ8RaxQX9vOY7jpn-vvXQ&oe=699952BF
1560033998552584,Location,Appartement S+2,1 600 TND ENNASR 2 : APPARTEMENT S+2 HS A LOUER Tunis,1 600 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/636253457_122203705850570894_1403503288008138457_n.jpg?stp=c256.0.1536.1536a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=UebZlgp-TQ0Q7kNvwEpD998&_nc_oc=AdluRqn0h-l-ccnjKw9mt-zRkA--eeqNQo4Ms9ebTnlNBrGRDFaEZWlqSZOYt66-lBs&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=_C6TDh21dVF5TEB5D06IOA&oh=00_AfvkG0b_2H5-1tJOmoRDawHA1VWU2oYxgjgOeo0b7Z8H2Q&oe=699941E6
1607483524033529,Location,Autre,3 000 TND Local idéal pour salle de sport 320m² sur la route principale Bhar Lazreg La Marsa,3 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/623698038_4770915753232664_2233882309788420917_n.jpg?stp=c250.0.1500.1500a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=ZkisnExNj_EQ7kNvwE8dHZj&_nc_oc=Adkkc8Bswz7QUKoYdt1RurdtjGVhHgStLjM0UfUIVJb9opeOA68VuhwvItbQi7PCNdI&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=_C6TDh21dVF5TEB5D06IOA&oh=00_Afvy3ieZwYPG9jJ5xgGLhCL6KimC5c_byKnmTIaE4zaL-w&oe=69993755
1564537198152923,Location,Maison/Villa,7 000 TND La Soukra belle villa meublée 5 chambres et suite avec jardin terrasse piscine garage a louer La Soukra,7 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/611598257_25470441172636677_7835045631908534662_n.jpg?stp=c128.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=2HK4JCMxQagQ7kNvwE6SDgJ&_nc_oc=AdnBPVr8dJiHwKy9u9rTUb4oCV-USMzrEFRspBeJt8X3NA2v3HdWwThuGNdGi6ifTeg&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=_C6TDh21dVF5TEB5D06IOA&oh=00_Afsjf2dk8fOpbNWnVzXAllHZBZOZoKav7o80_685TNCCAA&oe=69993FAE
1613245236787794,Location,Appartement S+3,1 500 TND 🟦🟩 A Louer Appartement S+3 à Menzah 8 Ariana,1 500 TND,TND,Menzah,Ariana,"Menzah, Ariana",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/615572116_1248699000495907_7539897426060793714_n.jpg?stp=c100.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=atqZQhUbIIsQ7kNvwFsjGtd&_nc_oc=AdkxRBeodol6Iun8LgczQCTU-JEE5cxBDw8i7fr_GwsSmvwDJCfPTWp-nzR6S5f8Sl4&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=_C6TDh21dVF5TEB5D06IOA&oh=00_Afuns0PwsIJBYihZ8UeXLRBgQd8bgIcglAXr0kfdemZCYQ&oe=69995CBD
